id,name,revives,medicalitemsused,bloodwithdrawn,hospital,vandalism,theft,counterfeiting,fraud,illicitservices,cybercrime,racingpointsearned,raceswon,jailed,peoplebusted,peoplebought,auctionswon,bazaarcustomers,heahits,machits,rifhits,smghits,shohits,pishits,grehits,piehits,slahits,axehits,chahits,h2hhits,dumpfinds,candyused,alcoholused,energydrinkused,argtravel,mextravel,dubtravel,hawtravel,japtravel,lontravel,soutravel,switravel,chitravel,cantravel,caytravel,attackswon,attacksdraw,attacksassisted,yourunaway,attackcriticalhits,attacksstealthed,attackslost,cantaken,exttaken,kettaken,lsdtaken,opitaken,pcptaken,shrtaken,spetaken,victaken,xantaken,update
3551194,DrPeppaPig,0,474,377,65,0,12,1342,332,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,80,43,0,21,0,0,0,615,9,0,1,4,10,4,0,20,2,10,10,3,8,140,0,1,0,24,34,7,0,34,0,0,0,0,0,0,2,42,2025-06-29T12:10:03.285444Z
3551294,Tommy-ToughNut,0,144,0,61,0,1929,1,35,0,0,0,3,7,0,0,0,2,0,0,11,0,117,0,0,0,56,2,0,0,0,400,2,0,1,0,0,0,0,0,1,4,4,0,0,186,2,10,0,76,17,1,0,11,0,0,0,0,0,0,1,62,2025-06-29T12:10:03.285444Z
3551559,Woeho,0,324,130,107,985,600,0,61,417,0,0,0,20,0,0,0,1,0,0,6,140,0,0,1,0,2,8,0,0,6,605,191,1,45,2,0,3,1,1,1,7,0,1,16,157,0,25,0,47,56,20,20,24,0,0,0,0,0,0,1,43,2025-06-29T12:10:03.285444Z
3552276,A_To_Z,0,370,241,78,94,1088,223,55,3,3,0,0,5,0,0,0,0,0,0,17,0,0,0,33,1,0,229,0,0,0,49,50,0,0,0,49,0,0,1,1,5,0,0,0,278,0,4,2,80,181,14,0,3,0,0,0,0,0,0,0,27,2025-06-29T12:10:03.285444Z
3552370,Ditto76,0,227,83,100,476,801,122,109,15,308,0,0,12,0,0,0,72,0,0,135,2,0,0,1,22,0,1,0,1,74,513,14,0,18,11,43,1,0,1,3,7,0,4,6,162,1,0,1,54,39,26,0,7,0,0,0,0,0,0,3,44,2025-06-29T12:10:03.285444Z
3552381,yellamoi,4,104,39,30,444,207,1098,277,0,0,32,4,18,27,4,0,0,0,0,55,18,0,0,0,118,0,2,0,0,0,942,7,0,0,7,0,2,0,1,1,8,1,13,3,185,6,3,34,93,116,1,0,49,0,0,0,0,0,0,2,15,2025-06-29T12:10:03.285444Z
3552785,Lavinnia,0,198,81,24,4,30,699,48,0,0,26,5,9,11,0,0,92,0,0,9,0,1,30,0,119,0,1,0,0,50,0,25,0,2,5,3,1,8,2,17,1,3,4,10,160,0,0,6,73,115,11,1,1,0,0,0,0,0,0,3,6,2025-06-29T12:10:03.285444Z
3552797,insidE,0,269,0,219,0,1460,0,13,0,0,0,0,11,1,0,1,0,0,0,4,0,0,6,0,9,10,0,0,0,0,0,3,5,0,0,0,0,0,0,0,5,0,0,0,16,2,1,0,32,9,8,0,11,0,0,0,0,0,0,0,65,2025-06-29T12:10:03.285444Z
3552837,Wessie,0,16,0,40,41,610,460,652,32,45,491,89,3,0,0,0,54,0,0,12,24,0,0,3,64,0,2,0,1,88,23,0,1,0,0,0,0,0,0,0,0,0,0,1,104,0,1,0,41,54,9,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3553188,FluffyDestroyer,0,282,132,67,4,1041,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,30,121,0,9,0,7,0,1,20,409,150,0,0,0,5,0,0,0,12,8,0,0,0,165,0,1,0,69,89,20,0,9,0,0,0,0,0,0,0,54,2025-06-29T12:10:03.285444Z
3553695,0XYX1986,0,293,0,82,39,1409,15,45,0,0,3,1,5,0,0,0,0,0,0,31,0,3,5,3,0,18,3,0,1,0,0,0,0,1,1,5,1,1,0,32,2,0,0,7,64,4,0,0,58,8,25,0,0,0,0,0,0,0,0,0,47,2025-06-29T12:10:03.285444Z
3553709,Riggsio,0,124,0,125,0,1012,0,0,43,0,0,0,3,0,0,0,0,0,0,5,0,0,1,9,68,0,1,0,11,29,30,18,0,0,0,0,0,0,0,0,1,0,0,0,79,0,2,0,41,49,21,9,1,0,0,2,0,0,0,8,6,2025-06-29T12:10:03.285444Z
3554439,Weird_Diva,0,179,39,134,862,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,225,0,0,0,24,0,0,25,0,19,4,0,1,1,0,0,10,0,0,0,257,0,3,0,163,186,13,0,0,0,0,0,0,0,0,1,71,2025-06-29T12:10:03.285444Z
3554852,DoctorQuackers,0,141,0,10,105,1457,21,18,19,0,27,5,7,0,0,0,91,0,0,0,0,0,0,2,0,9,0,0,0,0,1197,0,1,0,16,0,0,0,75,0,0,0,2,16,11,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,14,2025-06-29T12:10:03.285444Z
3555313,mishweg,0,117,45,70,0,74,47,1,5,564,3,2,4,0,0,0,1,0,0,2,39,0,19,0,48,0,17,0,4,0,12,0,0,6,0,1,0,0,0,22,1,2,0,3,129,2,2,0,89,59,27,0,1,0,0,0,0,0,0,0,12,2025-06-29T12:10:03.285444Z
3555347,Whack-A-Kala,0,447,137,190,327,94,482,17,198,277,1,0,2,0,0,0,59,0,0,33,160,48,15,1,39,3,26,0,1,14,596,56,5,20,3,0,0,0,0,3,5,25,2,11,326,0,18,0,225,55,19,0,12,0,0,0,0,0,0,3,58,2025-06-29T12:10:03.285444Z
3555944,PIckle828,0,246,156,53,523,92,1540,37,0,0,31,6,1,0,0,0,0,0,26,2,7,0,2,1,109,0,6,0,3,1,474,170,0,26,11,18,3,1,2,0,9,14,39,14,154,3,1,1,87,94,16,2,1,0,1,0,0,0,0,3,38,2025-06-29T12:10:03.285444Z
3555974,arbycat,0,354,229,90,0,1445,0,0,0,0,0,0,7,0,0,0,0,0,35,75,10,0,0,4,1,12,6,0,1,120,429,274,2,9,24,0,5,2,27,9,8,9,26,46,139,6,1,2,83,20,20,18,13,0,0,0,0,0,0,6,24,2025-06-29T12:10:03.285444Z
3556059,Zacweak,0,61,60,6,1433,408,0,0,0,0,41,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,213,0,0,0,1,3,1,62,4,2,3,7,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,33,2025-06-29T12:10:03.285444Z
3556424,TRIPS_,0,79,47,25,1589,0,0,0,0,0,17,2,0,0,0,0,0,0,0,13,0,5,18,0,41,0,2,0,0,0,247,72,0,38,2,0,0,0,1,4,8,1,0,22,78,0,0,0,46,63,3,0,15,0,0,0,0,0,0,1,49,2025-06-29T12:10:03.285444Z
3556905,DarthRahl,0,210,94,50,0,1819,15,4,0,239,0,0,11,0,0,0,0,0,0,9,0,0,0,1,1,8,2,0,0,0,0,40,214,0,0,0,0,0,1,1,5,0,0,0,18,2,0,0,21,10,4,0,2,0,0,0,0,0,0,0,76,2025-06-29T12:10:03.285444Z
3557217,DuckisHope,314,0,0,47,0,2082,0,64,0,0,94,25,18,0,0,0,0,0,0,1,6,0,0,1,2,0,0,0,0,0,0,442,0,4,8,0,5,49,0,0,2,11,1,1,10,0,0,0,15,3,1,0,0,0,0,0,0,0,0,0,49,2025-06-29T12:10:03.285444Z
3557422,Daichron,0,509,24,457,2287,7,154,54,0,0,5,3,6,2,0,0,9,0,0,0,0,0,0,0,0,10,0,0,0,0,388,368,0,11,13,11,0,11,24,12,1,10,11,10,9,1,51,0,10,4,433,2,4,0,0,0,0,0,0,1,50,2025-06-29T12:10:03.285444Z
3557673,Georgia280624,0,109,0,81,124,1050,213,62,0,0,0,0,5,0,0,0,0,0,0,0,0,27,5,0,69,0,5,0,1,0,49,614,0,1,10,2,9,1,2,21,6,0,3,0,105,1,2,0,46,61,15,0,5,0,0,0,0,0,0,5,52,2025-06-29T12:10:03.285444Z
3558746,becca110,0,182,66,78,151,417,125,91,72,113,60,6,5,0,0,0,0,0,0,34,0,0,0,0,62,0,2,0,1,0,702,114,0,0,0,0,0,0,0,0,2,0,0,0,98,5,14,1,67,39,21,17,13,0,0,0,0,0,0,1,23,2025-06-29T12:10:03.285444Z
3558962,TrevorDrogas,0,1269,0,1510,566,118,20,16,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,15,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,10,15,1447,0,0,0,0,0,0,0,0,0,68,2025-06-29T12:10:03.285444Z
3558982,GlesgaNed,0,166,72,78,3,2685,0,39,0,0,203,31,2,0,0,0,396,0,0,79,0,0,5,22,5,0,0,0,3,1,0,0,25,0,0,2,0,0,0,0,6,0,0,0,86,5,2,3,46,24,7,0,0,0,0,0,0,0,0,0,72,2025-06-29T12:10:03.285444Z
3559611,Le-garde,0,99,10,47,0,1070,0,6,0,0,0,0,2,0,0,0,0,0,0,15,8,0,0,39,17,0,1,0,8,3,230,91,0,0,0,3,0,0,0,0,1,0,0,0,79,1,2,0,27,14,11,0,6,0,0,0,0,0,0,1,26,2025-06-29T12:10:03.285444Z
3559910,BiggDeez78,0,25,0,25,26,116,1121,25,12,20,0,0,1,0,0,0,0,0,0,12,3,4,0,8,9,0,24,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,61,0,0,0,13,36,19,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3560057,Wojtyn,0,767,702,88,0,771,4,40,488,0,297,50,3,0,0,0,0,0,0,12,0,0,0,0,25,0,0,0,0,0,0,44,317,0,0,0,0,0,0,0,7,0,0,0,35,0,47,0,17,0,4,0,0,0,0,0,0,0,0,0,94,2025-06-29T12:10:03.285444Z
3560480,Prometheus001,0,314,0,110,0,351,271,23,1,303,1,0,2,0,0,0,12,0,0,222,4,0,3,1,23,0,0,0,1,4,527,146,2,12,21,3,1,0,1,44,9,0,1,23,250,1,3,1,96,42,18,3,11,0,0,0,0,0,0,1,33,2025-06-29T12:10:03.285444Z
3561840,Kineticspartan,0,218,132,74,2127,88,2,17,0,0,0,0,2,0,0,0,0,0,0,3,0,0,5,12,23,0,0,0,0,9,30,74,0,0,0,0,0,0,0,0,5,13,0,1,40,0,103,0,16,8,6,0,6,0,0,0,0,0,0,1,70,2025-06-29T12:10:03.285444Z
3561845,Lord_Kontrast,0,139,65,68,1697,0,22,62,0,0,4,0,3,0,0,0,0,0,0,60,0,0,1,1,0,0,16,0,0,0,737,171,0,5,5,14,23,0,2,5,12,0,8,10,74,4,0,0,77,7,8,5,33,0,0,0,1,0,0,17,33,2025-06-29T12:10:03.285444Z
3561984,rweme,0,189,81,53,1399,468,27,0,0,0,53,10,5,0,0,0,0,0,0,11,217,0,0,1,95,0,2,0,2,5,146,121,0,0,1,16,0,0,1,0,2,46,0,0,327,2,0,2,200,101,24,0,9,0,0,0,0,0,0,0,22,2025-06-29T12:10:03.285444Z
3562801,2more,0,15,0,81,0,444,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,1,0,0,50,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,4,1,4,6,0,0,0,0,0,0,0,0,3,2025-06-29T12:10:03.285444Z
3562919,Herr_Gris,0,216,70,109,15,784,1787,34,0,0,8,1,4,0,0,0,0,0,1,0,4,0,6,21,82,0,0,0,13,27,148,180,3,13,28,24,0,1,0,0,9,1,1,1,122,4,6,1,53,67,13,8,8,0,0,0,0,0,0,0,61,2025-06-29T12:10:03.285444Z
3563938,shimri,0,64,33,29,17,1366,4,89,358,0,116,17,11,0,0,0,0,0,0,12,1,0,0,11,4,9,0,0,0,0,0,638,0,0,0,0,0,2,1,0,5,2,0,0,36,1,3,0,17,2,4,0,0,2,0,0,0,0,0,0,72,2025-06-29T12:10:03.285444Z
3564282,Natasha124,0,152,24,78,5,434,188,279,31,245,141,27,10,0,0,0,10,0,0,0,0,1,20,5,217,0,1,0,1,43,12,44,1,0,0,0,1,1,1,1,6,0,1,1,244,1,6,0,112,197,9,6,2,0,0,0,0,0,0,2,26,2025-06-29T12:10:03.285444Z
3564313,JT_,0,345,111,84,73,798,5,5,0,0,0,0,8,0,0,0,40,0,0,50,6,0,0,1,17,0,0,0,2,0,346,89,0,0,0,5,1,1,2,24,3,1,2,8,74,0,36,0,32,20,45,0,1,0,0,0,0,0,0,1,56,2025-06-29T12:10:03.285444Z
3564536,crow106,0,775,0,279,1,1373,67,21,0,5,12,1,8,0,0,0,0,0,0,2,0,0,0,0,145,0,4,0,2,6,0,0,0,0,0,0,0,0,0,0,2,0,0,0,153,0,25,0,55,132,229,0,2,0,0,0,0,0,0,0,26,2025-06-29T12:10:03.285444Z
3564617,Malvie,0,112,10,170,9,423,14,262,335,0,0,0,11,0,0,0,0,0,0,9,2,0,0,0,21,0,2,0,0,1,506,0,0,0,0,0,0,0,1,0,0,0,3,5,30,1,37,0,24,6,20,6,2,0,0,0,0,0,0,7,11,2025-06-29T12:10:03.285444Z
3564715,_giddy,0,159,0,81,99,267,64,14,190,33,4,0,4,0,0,0,0,0,20,20,42,0,0,5,30,0,0,0,10,0,64,275,0,1,5,0,1,0,15,1,1,0,5,36,127,0,0,2,36,21,10,12,1,0,0,0,0,0,0,1,13,2025-06-29T12:10:03.285444Z
3564823,CYBER_Sweets,0,145,142,4,4269,4,0,0,0,0,583,129,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,347,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3565000,oosnim,0,697,494,66,611,1297,0,53,17,1,36,5,11,0,0,0,0,0,0,0,0,0,3,0,260,0,0,0,0,5,204,5,1,0,10,0,0,0,1,14,7,1,0,4,263,0,3,0,116,143,44,1,10,0,0,0,0,0,0,3,41,2025-06-29T12:10:03.285444Z
3565026,TrentonBruh,0,143,0,123,0,1202,0,105,0,0,0,0,11,0,0,0,3,10,0,0,22,0,0,13,78,0,0,0,0,0,195,0,0,3,5,8,2,0,2,23,7,0,1,0,98,0,2,0,37,66,7,0,10,0,0,0,0,0,0,4,45,2025-06-29T12:10:03.285444Z
3565163,VoxinV,0,420,341,44,771,1531,6,46,0,0,0,0,11,0,0,0,0,0,0,5,40,0,0,5,0,8,5,0,1,22,567,377,0,5,4,5,14,0,18,4,8,12,17,19,64,5,1,1,38,9,9,6,8,0,0,0,0,0,0,2,68,2025-06-29T12:10:03.285444Z
3565510,MissRobott,232,340,1,334,52,322,133,57,98,337,0,0,6,0,0,0,0,0,0,17,0,0,0,0,42,0,1,0,1,0,0,19,1,1,0,0,0,0,0,0,2,0,0,0,38,0,0,1,17,20,48,1,0,0,0,0,0,0,0,0,32,2025-06-29T12:10:03.285444Z
3565603,maava,0,396,300,67,2,1843,0,51,0,0,123,25,12,0,0,0,1,0,1,38,26,2,0,48,6,0,4,0,0,0,935,97,0,53,1,8,9,0,4,3,7,0,9,1,121,4,25,0,38,40,1,4,1,0,0,0,0,0,0,2,83,2025-06-29T12:10:03.285444Z
3565957,Azezel,0,106,29,33,468,28,1444,231,0,0,13,2,3,0,0,0,0,0,0,10,3,0,0,1,0,0,49,0,1,19,282,87,0,0,0,4,0,0,0,0,3,0,0,4,63,1,6,3,67,40,17,0,10,0,1,0,0,0,0,2,20,2025-06-29T12:10:03.285444Z
3566110,DeluxeState,0,337,0,248,0,610,6,0,0,0,2,0,2,0,0,0,0,0,0,69,0,0,11,5,7,0,0,0,0,0,191,41,0,1,5,2,0,0,2,13,2,0,1,1,89,5,10,1,42,1,169,0,2,0,0,0,0,0,0,1,36,2025-06-29T12:10:03.285444Z
3566938,WhiskeySauer,0,52,0,52,1554,507,520,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,27,0,0,0,0,1,0,95,1,0,24,31,22,33,0,0,6,0,0,49,26,0,22,0,11,17,5,2,8,0,0,0,0,0,0,0,56,2025-06-29T12:10:03.285444Z
3566964,Wrecking,0,718,718,29,2244,716,0,105,0,0,185,63,11,0,0,0,103,0,0,11,80,0,61,0,0,56,1,0,0,0,964,64,0,0,2,0,0,5,8,0,8,8,1,52,208,2,1,1,105,76,6,0,11,0,0,1,0,0,0,0,74,2025-06-29T12:10:03.285444Z
3567556,S7upidity,0,296,173,77,347,1675,0,0,0,0,126,20,13,0,0,0,323,0,9,10,1,0,0,0,100,0,1,0,0,5,1066,59,0,2,0,0,1,0,1,0,8,0,1,0,118,4,6,2,57,84,16,17,43,0,0,0,0,0,0,1,48,2025-06-29T12:10:03.285444Z
3567664,Chaote,202,468,238,12,0,153,3561,1,0,0,0,0,3,0,0,0,0,0,101,0,93,0,22,92,9,98,53,99,83,0,0,336,0,8,0,0,13,0,47,0,1,0,0,0,650,0,0,0,111,540,1,0,0,0,0,0,11,2,0,5,6,2025-06-29T12:10:03.285444Z
3567683,tkefarva,0,326,0,182,490,579,59,496,11,25,13,3,6,0,0,0,65,31,0,1,0,185,1,31,16,0,2,0,0,0,14,237,0,10,3,0,19,4,9,1,10,3,9,5,258,2,7,0,121,6,19,0,7,0,0,0,0,0,0,0,66,2025-06-29T12:10:03.285444Z
3568251,JoeXray78,0,96,6,25,998,637,252,15,0,0,0,0,5,0,0,0,66,0,0,4,0,21,0,2,41,0,1,0,1,1,25,26,0,4,7,5,5,1,7,8,1,4,3,4,70,1,1,1,44,18,17,0,1,0,0,0,0,0,0,0,9,2025-06-29T12:10:03.285444Z
3568451,Pete60400,0,186,0,175,16,284,22,4,0,0,12,2,2,0,0,0,0,0,0,9,0,0,4,23,7,0,0,0,2,0,0,3,0,0,9,7,4,1,4,30,9,0,6,3,34,0,0,0,31,9,6,0,2,0,0,1,0,0,0,0,14,2025-06-29T12:10:03.285444Z
3568661,HeartOfPhilly,0,102,38,79,32,322,95,363,309,19,167,21,4,0,0,0,0,0,4,30,0,89,3,2,1,41,5,1,0,71,8,10,0,0,0,0,0,0,1,0,2,0,0,2,176,0,21,0,104,37,45,4,3,0,0,1,0,0,0,1,21,2025-06-29T12:10:03.285444Z
3568970,Zach24,0,44,0,4,19,233,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,0,2,26,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,15,21,1,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3569298,The_Aussie,0,208,39,84,2141,7,0,81,0,0,103,12,4,0,0,0,2,0,0,0,83,1,0,42,0,74,0,0,3,1,0,89,3,0,0,0,0,0,0,1,3,0,0,1,105,3,8,59,81,63,24,0,9,0,0,0,0,0,0,1,52,2025-06-29T12:10:03.285444Z
3569670,Jcarr,0,111,10,135,58,953,318,16,0,0,0,0,7,0,0,0,0,0,0,2,1,0,0,5,0,147,0,0,2,0,0,0,3,0,0,0,0,0,0,0,1,10,0,0,155,0,1,0,75,88,8,0,0,0,0,0,0,0,0,3,15,2025-06-29T12:10:03.285444Z
3569967,Celtic,0,452,0,255,5,1011,1,0,326,0,64,12,6,0,0,1,265,1,0,109,4,0,17,6,0,46,0,0,8,0,84,0,152,0,1,0,0,0,0,0,5,0,0,3,68,0,96,0,52,41,50,0,6,0,0,0,0,0,0,0,71,2025-06-29T12:10:03.285444Z
3570143,KillerCheez,0,79,4,103,1952,71,0,0,0,0,0,0,3,0,0,1,0,0,0,0,108,2,0,8,0,29,0,0,0,0,769,12,0,0,14,16,2,1,24,4,5,7,23,10,145,0,3,0,48,17,11,0,17,0,0,0,0,0,0,4,63,2025-06-29T12:10:03.285444Z
3570304,Zane_Blackheart,0,88,0,29,0,0,2197,0,0,0,0,0,3,0,0,0,9,0,0,14,3,0,0,4,0,0,7,256,2,0,0,236,2,0,0,0,0,0,0,0,2,0,0,0,286,1,3,1,64,181,8,1,0,0,0,0,0,0,0,14,7,2025-06-29T12:10:03.285444Z
3570376,MrWolfsbane,0,127,0,79,199,707,188,29,0,0,44,4,7,0,0,0,23,0,0,44,3,0,0,9,13,0,0,0,0,0,426,56,6,19,23,0,5,0,10,3,9,3,19,15,69,0,3,0,13,14,10,2,9,0,4,0,0,0,0,5,16,2025-06-29T12:10:03.285444Z
3570499,Eddycane,0,471,0,125,5,304,0,8,212,24,0,0,13,0,0,0,1,0,0,27,0,0,7,11,70,44,5,0,0,1,586,277,0,1,0,27,3,0,1,3,2,5,3,1,159,4,0,0,84,99,42,0,1,0,1,0,0,0,0,0,21,2025-06-29T12:10:03.285444Z
3571127,MACK_KINGLORD,0,157,88,49,1210,835,3,8,0,0,109,19,7,0,0,0,252,0,4,18,4,0,1,8,62,0,0,0,1,39,369,0,0,0,1,0,29,38,2,13,1,3,0,2,97,0,6,1,31,62,20,13,5,0,0,0,0,0,0,0,24,2025-06-29T12:10:03.285444Z
3571606,z1m0x2n8c3b7,0,98,0,74,18,1388,1426,40,21,0,0,0,9,0,0,0,0,0,0,26,0,0,0,1,9,0,0,0,0,0,428,418,0,13,3,0,0,0,34,0,9,0,8,0,29,0,11,0,9,17,3,0,0,0,0,0,0,0,0,1,58,2025-06-29T12:10:03.285444Z
3572097,3libras,0,299,138,149,2138,585,0,113,0,0,6,2,10,0,0,0,26,0,0,23,1,0,0,3,2,36,3,0,3,0,81,211,0,2,0,0,0,0,5,8,5,2,0,1,70,1,2,0,48,29,11,18,3,0,0,0,0,0,0,0,58,2025-06-29T12:10:03.285444Z
3572984,Silkin,0,202,137,38,333,600,316,52,4,0,0,1,5,0,0,0,25,0,0,127,4,0,0,0,138,0,0,0,1,4,666,0,0,3,13,17,1,2,12,7,5,8,24,0,268,0,0,0,119,62,9,0,14,0,0,0,0,0,0,0,39,2025-06-29T12:10:03.285444Z
3573105,miki_M0use,0,113,57,41,0,88,0,76,0,297,103,15,1,0,0,0,0,0,0,0,0,6,5,5,0,13,0,0,0,1,0,53,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,1,15,9,6,0,0,0,0,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3573238,vonManteuffel,0,430,252,145,82,1204,248,58,127,0,9,0,3,0,0,0,0,0,0,11,43,0,1,8,72,0,1,0,1,0,614,209,6,5,9,3,1,32,35,12,6,1,28,3,137,0,62,0,37,60,32,0,13,0,0,0,0,0,0,2,45,2025-06-29T12:10:03.285444Z
3573322,averageNFLfan,0,84,0,43,3,641,0,0,0,0,0,0,11,0,0,0,0,0,0,13,0,0,6,2,12,0,3,0,1,5,0,147,0,0,1,0,0,0,0,0,0,0,0,0,37,1,0,0,24,9,12,8,0,0,3,0,0,0,0,0,7,2025-06-29T12:10:03.285444Z
3573374,gyatterter,0,126,12,160,74,247,243,176,0,0,41,1,2,0,0,0,0,0,0,40,0,0,14,2,0,9,1,47,4,3,10,0,0,0,0,0,1,1,0,1,0,1,0,0,112,0,0,1,71,14,41,0,0,0,3,0,0,0,0,0,5,2025-06-29T12:10:03.285444Z
3573503,Little_Filfth,0,274,0,155,29,337,3,50,54,569,287,70,10,0,0,0,0,0,2,167,0,1,6,26,176,0,3,0,0,0,112,282,17,0,0,0,0,0,0,0,3,0,0,0,361,3,2,0,150,178,28,9,36,0,0,2,0,0,0,0,20,2025-06-29T12:10:03.285444Z
3573845,JoelBrown,0,54,2,96,110,173,114,802,36,0,0,0,5,0,0,0,0,0,0,116,0,0,0,0,2,0,0,0,0,0,28,31,0,1,6,3,1,4,9,16,2,2,0,1,114,0,1,0,28,4,3,0,5,0,1,0,0,0,0,2,36,2025-06-29T12:10:03.285444Z
3573954,Friedritch,0,382,113,179,0,1692,0,39,0,0,3,0,5,0,0,1,0,0,0,137,0,0,2,0,5,0,0,0,0,0,255,311,41,0,29,0,0,0,1,0,1,0,1,0,129,0,137,0,71,7,39,0,0,0,0,0,0,0,0,1,74,2025-06-29T12:10:03.285444Z
3574028,Swarley,0,283,232,26,942,15,10,5,0,862,0,0,3,0,0,0,0,0,0,19,0,0,0,1,74,0,4,0,1,0,131,441,1,38,3,13,1,3,2,1,0,1,14,0,97,0,0,1,78,52,12,27,4,0,3,0,0,0,0,2,40,2025-06-29T12:10:03.285444Z
3574253,Brownowl,0,212,24,69,1917,0,0,2,0,0,34,7,6,0,0,0,19,0,0,154,22,0,0,0,18,0,1,0,0,1,0,2,8,0,0,0,1,0,0,2,1,0,0,0,188,0,3,0,88,26,23,0,3,0,0,0,0,0,0,4,30,2025-06-29T12:10:03.285444Z
3574338,Domtoxin2500,0,5,0,95,117,201,74,0,0,0,28,5,3,0,0,0,0,0,0,0,0,41,9,0,10,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,0,0,2,48,0,0,0,22,4,6,0,1,0,0,0,0,0,0,0,7,2025-06-29T12:10:03.285444Z
3574896,denim_dice,0,148,124,44,1130,0,0,0,0,0,64,15,2,0,0,0,0,0,0,11,0,0,47,0,11,0,8,0,1,1,0,0,0,1,2,4,0,8,1,0,0,35,2,1,78,2,1,0,60,17,26,0,0,0,0,0,0,0,0,0,1,2025-06-29T12:10:03.285444Z
3575420,Alan879,0,287,0,145,77,311,230,36,2,11,0,0,4,0,0,0,0,0,0,12,2,0,0,16,27,0,44,0,5,0,49,0,0,0,1,0,0,0,0,4,0,0,2,0,106,0,1,0,43,35,27,0,1,0,0,0,0,0,0,0,1,2025-06-29T12:10:03.285444Z
3575916,RigorMortis_Six,0,290,34,111,287,529,29,301,37,0,21,5,11,1,0,0,5,0,0,21,86,0,4,16,190,0,2,1,0,2,135,0,22,0,0,0,0,0,0,0,7,1,0,1,260,0,32,0,150,186,17,1,7,0,0,0,0,0,0,5,57,2025-06-29T12:10:03.285444Z
3576681,TWard67,0,128,9,69,6,17,489,114,7,968,67,10,2,0,0,0,0,0,0,0,0,0,0,0,75,0,1,0,0,1,83,571,0,0,1,0,0,0,0,0,2,0,0,0,76,0,9,0,59,57,24,50,0,0,0,0,0,0,0,7,28,2025-06-29T12:10:03.285444Z
3576969,fleurie,0,245,143,94,2,393,1767,10,1,19,7,1,7,0,0,0,75,0,15,0,15,1,1,0,18,0,1,0,2,7,747,104,0,8,6,21,17,9,5,2,4,16,8,4,53,1,0,0,16,3,5,4,33,2,0,0,1,1,0,0,38,2025-06-29T12:10:03.285444Z
3577082,Billy_333,0,11,0,14,9,270,2250,0,0,0,0,0,4,0,0,0,0,0,0,0,2,16,0,2,30,0,6,0,1,18,1131,0,0,0,0,0,0,0,64,46,0,0,23,0,53,0,1,1,34,15,8,0,0,0,23,0,0,0,0,0,0,2025-06-29T12:10:03.285444Z
3578472,CapnCrnch,0,215,35,103,0,1311,2,57,0,0,196,12,15,0,0,0,0,0,0,85,22,0,0,30,28,0,2,0,10,13,180,164,4,1,0,1,0,0,0,5,1,0,0,3,175,0,12,1,64,42,24,12,5,0,0,0,0,0,0,3,31,2025-06-29T12:10:03.285444Z
3579030,TrisolarisRex,0,135,0,25,878,899,0,81,0,0,0,0,12,0,0,0,0,0,45,17,0,0,1,5,0,4,0,0,0,0,55,572,5,0,2,0,0,0,18,0,0,2,12,75,72,0,0,0,18,0,15,0,0,0,0,0,20,0,0,0,12,2025-06-29T12:10:03.285444Z
3579167,Spikesup08,0,203,123,74,6,744,372,61,4,72,69,12,6,0,0,0,0,0,0,2,0,35,0,9,1,57,1,0,1,124,1279,0,0,15,1,7,0,1,10,26,0,12,5,11,104,0,0,0,46,5,21,79,16,0,0,0,0,0,0,0,9,2025-06-29T12:10:03.285444Z
3579175,Yurgo,0,226,41,47,229,309,38,291,11,35,3,2,21,6,0,0,167,0,0,2,2,0,0,47,0,1,158,0,11,145,0,0,0,0,13,0,0,0,0,2,0,0,5,0,221,0,1,3,54,136,31,0,0,0,0,0,0,0,0,2,17,2025-06-29T12:10:03.285444Z
