UID,Friends,Enemies,Karma,ForumPosts,Detail,Description,Until,Networth,Played
1596290,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54746,938
1596302,1,1,0,8,Account marked for deletion,In federal jail permanently,1851292800,1703713930,534023
1596304,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,4389385,256494
1596317,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,504470,63791
1596333,0,0,0,3,Compromising an Account,In federal jail permanently,1851292800,2144595,61196
1596341,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2481322,42348
1596349,0,1,0,14,Account marked for deletion,In federal jail permanently,1851292800,668382186,201112
1596365,2,2,0,4,Account marked for deletion,In federal jail permanently,1851292800,2997736,814950
1596368,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,487782,4159
1596379,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1477158,13917
1596408,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,60
1596434,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,18730220,16937
1596438,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,134479,5813
1596443,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,24203404,134905
1596446,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,48679852,114500
1596448,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,2216173951,174631
1596462,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,879717,39586
1596479,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2696909,14460
1596487,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,292186,2987
1596490,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,308395,50270
1596492,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,148480,3065
1596494,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54799,3156
1596502,0,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,287507268,906865
1596505,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2021908,37285
1596510,0,0,0,0,Staff see notes,In federal jail permanently,1851292800,54907,353
1596527,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54872,664
1596530,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,183322,14247
1596545,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,534256,63401
1596552,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,4510
1596560,1,1,0,9,Account marked for deletion,In federal jail permanently,1851292800,958848679,1107138
1596561,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,492587,4447
1596562,1,0,0,75,Account marked for deletion,In federal jail permanently,1851292800,31853706,227235
1596568,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,60
1596582,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-8665339,34423
1596594,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,266098,3940
1596596,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,3844460,3069
1596633,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-109396757,151387
1596655,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2097921,25380
1596658,9,3,0,5,Account marked for deletion,In federal jail permanently,1851292800,1860432373,8608239
1596689,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,3102
1596713,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,254936,4610
1596716,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,650457,0
1596745,2,0,0,0,Staff see notes,In federal jail permanently,1851292800,95903303,132587
1596752,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3936449285,37376
1596774,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,25737946,63995
1596776,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,120
1596780,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,485157,9079
1596800,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-69669543,31494
1596814,0,1,0,2,Account marked for deletion,In federal jail permanently,1851292800,1185465329,142607
1596815,4,3,170,236,Account marked for deletion,In federal jail permanently,1851292800,59922418,2141672
1596832,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5674704,56716
1596858,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,4897625,62721
1596880,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,6006066,18380
1596917,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,2925344,27610
1596933,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54557,651
1596954,0,0,0,0,Accessing another players account,In federal jail permanently,1851292800,4348889,27465
1596956,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3422146,15710
1596987,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,47658,4765
1596995,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,2807120,131625
1597003,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,1501291,32122
1597013,1,1,0,3,Account marked for deletion,In federal jail permanently,1851292800,38019678,242835
1597037,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1529615,73901
1597053,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,332203,45768
1597054,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,423879,2402
1597058,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1221572,18214
1597062,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,17658059,314949
1597094,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,895261,9290
1597099,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,4359318,37996
1597104,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,182
1597105,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,108
1597107,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,284412,3278
1597109,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,3076353,7029
1597128,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,18481356,4490
1597133,8,3,1,7,Account marked for deletion,In federal jail permanently,1851292800,23481763,4864325
1597138,4,5,0,133,Account marked for deletion,In federal jail permanently,1851292800,12631794,1560620
1597146,2,0,0,3,Account marked for deletion,In federal jail permanently,1851292800,69097944,39398
1597164,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,5955587,132983
1597174,0,0,0,5,Account marked for deletion,In federal jail permanently,1851292800,18990872,27849
1597178,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1934278,92991
1597190,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,241619,8221
1597193,1,0,0,8,Account marked for deletion,In federal jail permanently,1851292800,313811,8929
1597207,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,677691,3884
1597213,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,54907,327
1597215,1,2,0,80,Account marked for deletion,In federal jail permanently,1851292800,933542209,548649
1597217,1,0,0,7,Account marked for deletion,In federal jail permanently,1851292800,7904165,986036
1597230,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,269851,3036
1597238,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54780,1053
1597239,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,2234893,34808
1597245,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,268957,14081
1597254,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,54907,26822
1597261,3,0,0,258,Account marked for deletion,In federal jail permanently,1851292800,3912107333,1606124
1597265,0,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,54907,27361
1597267,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,54907,25142
1597275,0,0,0,0,Staff See Notes,In federal jail permanently,1851292800,688817,17491
1597287,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,24301
1597297,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,2054241,76112
1597311,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,0
1597321,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,54907,26343
1597322,0,2,0,4,Account marked for deletion,In federal jail permanently,1851292800,155563,436736
1597323,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,454907,4570
1597324,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,425331,12429
1597327,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,425093,8780
1597339,2,3,5,120,Account marked for deletion,In federal jail permanently,1851292800,363550163,694591
1597351,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,897734,143802
1597353,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,27664
1597360,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,27422
1597365,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,26822
1597367,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,23823
1597375,12,8,0,71,Account marked for deletion,In federal jail permanently,1851292800,1977882938,1956320
1597376,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,55500,7143
1597378,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,25800
1597380,0,1,0,0,Account marked for deletion,In federal jail permanently,1851292800,548567,41059
1597401,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,-44090773,110940
1597427,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,389757,223334
1597443,0,0,0,6,Account marked for deletion,In federal jail permanently,1851292800,1591757,27552
1597462,0,1,0,7,Account marked for deletion,In federal jail permanently,1851292800,5657702,247722
1597473,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,98867,1532
1597486,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,593892,5795
1597493,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,314288,4910
1597496,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,14280
1597505,1,0,0,2,Account marked for deletion,In federal jail permanently,1851292800,36298650,282601
1597511,1,0,0,16,Account marked for deletion,In federal jail permanently,1851292800,1113989526,1947018
1597512,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,104907,1408
1597521,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,7698994,128713
1597522,3,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,-4528565,331495
1597524,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,6340879,148975
1597529,0,0,0,1,Account marked for deletion,In federal jail permanently,1851292800,54907,583134
1597533,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,54907,16201
1597535,1,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1036447,91267
1597540,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,662712,11503
1597543,1,1,0,1,Account marked for deletion,In federal jail permanently,1851292800,46596873,178693
1597560,0,0,0,0,Account marked for deletion,In federal jail permanently,1851292800,1609411,9337
