NumID,status_descr,status_details,playername,level,playerage,rank,InitSignUp,last_action,total_duration,total_units,Date Added
2083645,In federal jail permanently,Account marked for deletion,IND-Beast,15,2059,Average Samaritan,9/22/2017 7:20:46 AM,4/15/2023 5:40:11 AM,28,days,5/13/2023 5:00:32 AM
2101988,In federal jail temporarily,Account held until further notice,Saint_Nobody,31,1917,Veteran Boxer,2/11/2018 3:47:30 AM,3/12/2023 10:25:57 PM,61,days,5/13/2023 5:00:32 AM
2107591,In federal jail permanently,Account marked for deletion,SaraBlack,23,1885,Competent Nudist,3/14/2018 11:37:37 AM,5/8/2023 6:22:21 AM,5,days,5/13/2023 5:00:32 AM
2124733,In federal jail permanently,Account marked for deletion,Splitters,5,1822,Beginner Trader,5/16/2018 11:00:28 PM,3/28/2023 12:36:17 AM,46,days,5/13/2023 5:00:32 AM
2134338,In federal jail permanently,Real money trading,Ignas,93,1808,Legendary Thief,5/30/2018 12:45:23 PM,5/6/2023 7:28:00 AM,7,days,5/13/2023 5:00:32 AM
2138483,In federal jail permanently,Account marked for deletion,adreni,9,1798,Rookie Nudist,6/9/2018 1:15:24 PM,5/9/2023 12:28:43 AM,4,days,5/13/2023 5:00:32 AM
2138821,In federal jail permanently,Account marked for deletion,raaah,9,1797,Rookie Loser,6/10/2018 2:13:01 PM,5/9/2023 12:30:31 AM,4,days,5/13/2023 5:00:32 AM
2143628,In federal jail permanently,Real money trading,Twitch,92,1784,Champion Intimidator,6/23/2018 10:12:09 PM,5/2/2023 6:17:15 PM,10,days,5/13/2023 5:00:32 AM
2150015,In federal jail permanently,Account marked for deletion,Rubiconx,32,1762,Star Mobster,7/15/2018 12:27:14 PM,4/19/2023 7:11:08 AM,24,days,5/13/2023 5:00:32 AM
2158235,In federal jail permanently,Multiple accounts,sureyan2018,50,1738,Idolized Jobsworth,8/9/2018 7:16:31 AM,4/21/2023 2:31:14 PM,21,days,5/13/2023 5:00:32 AM
2171593,In federal jail permanently,Multiple accounts,TianTian,41,1688,Supreme Addict,9/28/2018 5:13:31 AM,4/21/2023 10:17:30 AM,22,days,5/13/2023 5:00:32 AM
2175327,In federal jail permanently,Real money trading,Tekipeps,50,1677,Champion Damage Dealer,10/8/2018 11:26:22 AM,4/19/2023 3:08:29 PM,23,days,5/13/2023 5:00:32 AM
2188683,In federal jail permanently,Real money trading,Viking349,33,1647,Distinguished Healer,11/8/2018 7:28:47 AM,4/6/2023 4:06:38 PM,36,days,5/13/2023 5:00:32 AM
2229406,In federal jail temporarily,Account held until further notice,GoGettah,23,1572,Average Tank,1/21/2019 9:51:34 PM,5/2/2023 12:26:39 AM,11,days,5/13/2023 5:00:32 AM
2270814,In federal jail permanently,Multiple accounts,janny,47,1506,Supreme Addict,3/29/2019 2:04:18 AM,4/21/2023 10:19:41 AM,22,days,5/13/2023 5:00:32 AM
2312558,In federal jail permanently,Account marked for deletion,Dogefam,11,1445,Below average Coward,5/29/2019 5:32:15 AM,4/25/2023 11:24:12 AM,18,days,5/13/2023 5:00:32 AM
2344013,In federal jail permanently,Account marked for deletion,MommysKitten,13,1393,Novice Healer,7/20/2019 3:01:57 AM,4/28/2023 2:36:29 AM,15,days,5/13/2023 5:00:32 AM
2357102,In federal jail permanently,Account marked for deletion,C201982,20,1369,Above average Samaritan,8/12/2019 10:49:06 PM,4/28/2023 5:45:48 PM,14,days,5/13/2023 5:00:32 AM
2363118,In federal jail permanently,Account marked for deletion,Sofa-King-What,31,1360,Professional Egotist,8/21/2019 2:51:12 PM,5/5/2023 10:00:32 PM,7,days,5/13/2023 5:00:32 AM
2371871,In federal jail permanently,Account marked for deletion,True_lady,9,1348,Novice Socialite,9/2/2019 1:15:20 PM,4/25/2023 4:26:34 AM,18,days,5/13/2023 5:00:32 AM
2387616,In federal jail permanently,Account marked for deletion,Sedito,16,1330,Average Nudist,9/20/2019 3:31:50 PM,3/26/2023 6:41:38 AM,48,days,5/13/2023 5:00:32 AM
2413132,In federal jail permanently,Real money trading,POINT-BREAK,98,1293,Champion Antagonist,10/28/2019 10:47:07 AM,4/19/2023 3:59:03 PM,23,days,5/13/2023 5:00:32 AM
2428230,In federal jail permanently,Account marked for deletion,Deadsouth,19,1268,Average Egotist,11/21/2019 6:47:05 PM,4/21/2023 8:33:51 AM,22,days,5/13/2023 5:00:32 AM
2435208,In federal jail permanently,Real money trading,Red_hair_shank,30,1258,Master Healer,12/1/2019 2:34:57 PM,4/19/2023 4:25:39 PM,23,days,5/13/2023 5:00:32 AM
2448103,In federal jail permanently,Account marked for deletion,detectie-_-dude,9,1239,Novice Nudist,12/20/2019 5:06:38 PM,5/4/2023 8:13:29 PM,8,days,5/13/2023 5:00:32 AM
2506588,In federal jail permanently,Real money trading,YAA,84,1163,Champion Egotist,3/5/2020 4:39:17 PM,4/23/2023 8:02:46 AM,20,days,5/13/2023 5:00:32 AM
2514114,In federal jail permanently,Account marked for deletion,Skidolee,35,1148,Highly distinguished Samaritan,3/20/2020 8:31:31 PM,4/23/2023 7:45:05 PM,19,days,5/13/2023 5:00:32 AM
2516667,In federal jail permanently,Account marked for deletion,SpaceBurrp,11,1142,Reasonable Nudist,3/26/2020 11:18:09 PM,4/21/2023 2:25:19 AM,22,days,5/13/2023 5:00:32 AM
2568469,In federal jail permanently,Real money trading,Nomannaz,60,1065,Supreme Healer,6/12/2020 7:57:35 AM,4/19/2023 3:51:28 PM,23,days,5/13/2023 5:00:32 AM
2571382,In federal jail temporarily,Account held until further notice,chan32167,85,1060,Champion Egotist,6/16/2020 7:38:37 PM,5/9/2023 1:28:08 PM,3,days,5/13/2023 5:00:32 AM
2606265,In federal jail permanently,Account marked for deletion,QuincyAdams,17,965,Reasonable Healer,9/20/2020 1:31:40 AM,5/9/2023 6:18:39 PM,3,days,5/13/2023 5:00:32 AM
2606435,In federal jail permanently,Account marked for deletion,godpleasehelpme,11,964,Novice Hoarder,9/20/2020 5:45:28 PM,4/11/2023 3:52:24 PM,31,days,5/13/2023 5:00:32 AM
2653172,In federal jail permanently,Account marked for deletion,Unabomber,50,833,Highly distinguished Trader,1/30/2021 11:42:52 AM,4/23/2023 6:30:17 PM,19,days,5/13/2023 5:00:32 AM
2661574,In federal jail permanently,Account marked for deletion,Taijin,12,806,Above average Outcast,2/25/2021 6:52:42 PM,4/23/2023 3:22:39 PM,19,days,5/13/2023 5:00:32 AM
2661816,In federal jail permanently,Account marked for deletion,OinkGoesThePig,24,806,Highly distinguished Mercenary,2/26/2021 10:38:02 AM,4/18/2023 12:42:34 PM,25,days,5/13/2023 5:00:32 AM
2670730,In federal jail permanently,Account marked for deletion,TPplayer,24,769,Highly distinguished Mercenary,4/4/2021 6:15:55 AM,4/18/2023 12:44:38 PM,25,days,5/13/2023 5:00:32 AM
2671838,In federal jail permanently,Real money trading,rukenoodunwa,46,764,Celebrity Avenger,4/9/2021 10:03:46 AM,4/19/2023 4:10:43 PM,23,days,5/13/2023 5:00:32 AM
2686863,In federal jail permanently,Discrimination,jessy11,35,701,Professional Scavenger,6/10/2021 8:14:03 PM,4/30/2023 12:55:33 PM,13,days,5/13/2023 5:00:32 AM
2690028,In federal jail permanently,Account marked for deletion,Acephalous,26,690,Highly competent Merchant,6/21/2021 4:24:38 PM,5/8/2023 12:13:13 PM,5,days,5/13/2023 5:00:32 AM
2697432,In federal jail permanently,Account marked for deletion,naeem0iluaas,10,654,Rookie Trader,7/27/2021 6:23:26 PM,4/11/2023 3:59:41 PM,31,days,5/13/2023 5:00:32 AM
2700270,In federal jail permanently,Account marked for deletion,Ghull,10,637,Average Slayer,8/13/2021 3:14:43 PM,4/21/2023 2:03:03 AM,22,days,5/13/2023 5:00:32 AM
2726647,In federal jail permanently,Account marked for deletion,Leeyoung271,26,565,Highly competent Samaritan,10/24/2021 11:29:23 PM,4/24/2023 2:05:13 AM,19,days,5/13/2023 5:00:32 AM
2731563,In federal jail permanently,Account marked for deletion,Helme,18,547,Above average Samaritan,11/12/2021 11:02:57 AM,4/20/2023 2:37:30 PM,22,days,5/13/2023 5:00:32 AM
2738235,In federal jail permanently,Account marked for deletion,Trenatz,20,519,Highly distinguished Samaritan,12/10/2021 4:26:43 AM,4/21/2023 2:44:31 PM,21,days,5/13/2023 5:00:32 AM
2740011,In federal jail permanently,Account marked for deletion,Gingerfury10,12,512,Average Scavenger,12/17/2021 2:29:17 AM,4/20/2023 9:24:04 PM,22,days,5/13/2023 5:00:32 AM
2758968,In federal jail permanently,Account marked for deletion,BozzofRookard,8,438,Rookie Nudist,3/1/2022 4:40:07 AM,5/1/2023 10:46:13 PM,11,days,5/13/2023 5:00:32 AM
2760556,In federal jail permanently,Account marked for deletion,ashvsg,13,430,Average Nudist,3/8/2022 7:33:27 PM,4/26/2023 3:48:22 PM,16,days,5/13/2023 5:00:32 AM
2764164,In federal jail permanently,Real money trading,Angelscreed,21,414,Reasonable Samaritan,3/24/2022 3:00:17 PM,4/4/2023 9:25:59 AM,39,days,5/13/2023 5:00:32 AM
2770079,In federal jail permanently,Account marked for deletion,Ely4,10,388,Below average Trader,4/19/2022 4:31:00 PM,4/24/2023 5:22:46 PM,18,days,5/13/2023 5:00:32 AM
2777635,In federal jail permanently,Account marked for deletion,MugManiac,9,364,Rookie Alcoholic,5/13/2022 11:49:04 PM,4/24/2023 5:03:09 PM,18,days,5/13/2023 5:00:32 AM
2778432,In federal jail permanently,Account marked for deletion,Rampal,12,362,Average Merchant,5/15/2022 8:52:47 PM,5/9/2023 12:05:47 AM,4,days,5/13/2023 5:00:32 AM
2779829,In federal jail permanently,Account marked for deletion,OLADOTUN,10,359,Below average Samaritan,5/19/2022 10:11:04 AM,4/3/2023 11:58:06 AM,40,days,5/13/2023 5:00:32 AM
2782809,In federal jail permanently,Account marked for deletion,Sayed018,5,351,Beginner Scavenger,5/27/2022 1:56:11 PM,4/26/2023 12:33:54 PM,17,days,5/13/2023 5:00:32 AM
2783401,In federal jail permanently,Account marked for deletion,MarvelousJ,26,349,Above average Outcast,5/29/2022 12:19:30 AM,4/10/2023 9:32:41 PM,32,days,5/13/2023 5:00:32 AM
2790130,In federal jail permanently,Account marked for deletion,Zix,30,330,Highly competent Nudist,6/17/2022 6:08:17 AM,4/26/2023 2:59:12 PM,16,days,5/13/2023 5:00:32 AM
2790739,In federal jail permanently,Account marked for deletion,Bent_the_good,16,328,Above average Racer,6/19/2022 2:25:36 AM,4/20/2023 2:40:06 PM,22,days,5/13/2023 5:00:32 AM
2794969,In federal jail permanently,Account marked for deletion,spectrana,22,315,Competent Alcoholic,7/1/2022 4:51:20 PM,4/20/2023 11:52:03 PM,22,days,5/13/2023 5:00:32 AM
2796981,In federal jail permanently,Multiple accounts,C4L4M1TY,20,310,Average Egotist,7/7/2022 8:25:00 AM,4/3/2023 6:02:06 PM,39,days,5/13/2023 5:00:32 AM
2799214,In federal jail permanently,Account marked for deletion,RedNerd-,20,303,Below average Accomplice,7/13/2022 3:50:37 PM,4/21/2023 2:14:07 AM,22,days,5/13/2023 5:00:32 AM
2799784,In federal jail permanently,Account marked for deletion,mumo,16,302,Average Slayer,7/15/2022 11:30:42 AM,4/23/2023 3:53:13 AM,20,days,5/13/2023 5:00:32 AM
2800792,In federal jail permanently,Real money trading,BiGSaM,20,299,Highly competent Outcast,7/18/2022 9:53:42 AM,4/18/2023 10:16:05 PM,24,days,5/13/2023 5:00:32 AM
2806153,In federal jail permanently,Harassment,SERUXO,51,283,Highly distinguished Thief,8/2/2022 5:40:41 PM,4/17/2023 8:54:18 AM,26,days,5/13/2023 5:00:32 AM
2813264,In federal jail permanently,Staff see notes,Fredistan,22,263,Reasonable Loser,8/22/2022 8:02:07 PM,4/29/2023 4:50:55 PM,13,days,5/13/2023 5:00:32 AM
2813768,In federal jail permanently,Account marked for deletion,Joyscome,16,262,Above average Boxer,8/24/2022 6:47:35 AM,4/24/2023 2:01:49 AM,19,days,5/13/2023 5:00:32 AM
2816747,In federal jail permanently,Account marked for deletion,Jesse-Pinkman,9,254,Below average Tank,8/31/2022 5:18:11 PM,4/22/2023 11:40:26 AM,21,days,5/13/2023 5:00:32 AM
2819207,In federal jail permanently,Account marked for deletion,Pixidust02,20,248,Average Samaritan,9/7/2022 4:53:10 AM,4/29/2023 5:28:16 PM,13,days,5/13/2023 5:00:32 AM
2823557,In federal jail permanently,Account marked for deletion,Cain,22,237,Above average Loser,9/18/2022 2:45:33 AM,3/31/2023 2:21:58 AM,43,days,5/13/2023 5:00:32 AM
2826404,In federal jail permanently,Obscenity,georgeLucas,20,230,Average Loser,9/25/2022 6:42:53 AM,5/8/2023 6:53:54 AM,5,days,5/13/2023 5:00:32 AM
2828009,In federal jail permanently,Account marked for deletion,HeiLey,25,226,Highly competent Avenger,9/29/2022 2:15:57 PM,5/11/2023 3:58:06 AM,2,days,5/13/2023 5:00:32 AM
2829219,In federal jail permanently,Account marked for deletion,Natasmi,12,222,Novice Samaritan,10/3/2022 12:00:39 AM,5/2/2023 1:55:32 AM,11,days,5/13/2023 5:00:32 AM
2833087,In federal jail permanently,Account marked for deletion,mrdotun,8,211,Novice Alcoholic,10/14/2022 10:16:54 AM,5/8/2023 12:14:34 PM,5,days,5/13/2023 5:00:32 AM
2837931,In federal jail permanently,Obscenity,Robert1890,16,198,Below average Loser,10/27/2022 8:12:48 AM,5/8/2023 6:56:11 AM,5,days,5/13/2023 5:00:32 AM
2846697,In federal jail permanently,Account marked for deletion,Dremelclit,17,180,Reasonable Alcoholic,11/14/2022 1:56:28 PM,4/20/2023 3:02:50 AM,23,days,5/13/2023 5:00:32 AM
2847054,In federal jail permanently,Account marked for deletion,HazelM,28,179,Veteran Nudist,11/15/2022 7:34:35 AM,5/11/2023 4:14:37 AM,2,days,5/13/2023 5:00:32 AM
2853583,In federal jail permanently,Obscenity,leouisegaul1899,15,164,Below average Nudist,11/30/2022 4:14:08 AM,5/8/2023 6:58:02 AM,5,days,5/13/2023 5:00:32 AM
2855841,In federal jail permanently,Account marked for deletion,Rylokk,25,159,Reasonable Scavenger,12/4/2022 3:38:23 PM,4/24/2023 1:01:46 PM,19,days,5/13/2023 5:00:32 AM
2862599,In federal jail permanently,Account marked for deletion,mattg636,5,144,Rookie Nudist,12/19/2022 9:14:29 PM,4/25/2023 3:05:10 AM,18,days,5/13/2023 5:00:32 AM
2862873,In federal jail permanently,Account marked for deletion,Roxass,21,144,Reasonable Nudist,12/20/2022 12:47:13 PM,4/26/2023 2:59:44 PM,16,days,5/13/2023 5:00:32 AM
2866508,In federal jail permanently,Account marked for deletion,saykg,15,131,Reasonable Samaritan,1/1/2023 8:20:27 PM,4/17/2023 1:43:06 PM,26,days,5/13/2023 5:00:32 AM
2870037,In federal jail temporarily,Account held until further notice,urmommmyisgay,11,119,Average Avenger,1/13/2023 3:21:07 PM,5/7/2023 3:56:54 AM,6,days,5/13/2023 5:00:32 AM
2870662,In federal jail permanently,Account marked for deletion,Minkshy,20,117,Competent Importer,1/15/2023 6:54:16 PM,5/1/2023 11:04:04 PM,11,days,5/13/2023 5:00:32 AM
2870751,In federal jail permanently,Account marked for deletion,KingDong69,5,117,Beginner Nudist,1/16/2023 12:47:11 AM,4/28/2023 1:24:43 PM,15,days,5/13/2023 5:00:32 AM
2871829,In federal jail permanently,Account marked for deletion,Winzyl,18,114,Above average Egotist,1/19/2023 5:53:29 AM,5/9/2023 4:51:13 AM,4,days,5/13/2023 5:00:32 AM
2875080,In federal jail permanently,Account marked for deletion,Mrjacob02,7,104,Rookie Outcast,1/28/2023 4:55:09 PM,4/30/2023 11:16:31 PM,12,days,5/13/2023 5:00:32 AM
2875535,In federal jail permanently,Account marked for deletion,Silver-Rain,20,103,Novice Nudist,1/30/2023 12:55:38 AM,4/26/2023 3:28:33 PM,16,days,5/13/2023 5:00:32 AM
2877113,In federal jail permanently,Account marked for deletion,MrPasmod,18,99,Reasonable Nudist,2/3/2023 1:50:43 PM,5/7/2023 10:23:34 PM,5,days,5/13/2023 5:00:32 AM
2878274,In federal jail permanently,Account marked for deletion,MO_thebadman,2,95,Beginner Nudist,2/6/2023 5:05:17 PM,3/15/2023 3:59:23 PM,58,days,5/13/2023 5:00:32 AM
2879096,In federal jail permanently,Account marked for deletion,SubaruKun,12,94,Average Nudist,2/8/2023 4:53:21 AM,5/9/2023 12:29:26 AM,4,days,5/13/2023 5:00:32 AM
2879941,In federal jail permanently,Account marked for deletion,MR-DOTUN,11,92,Average Nudist,2/9/2023 5:01:58 PM,5/8/2023 9:58:37 AM,5,days,5/13/2023 5:00:32 AM
2880383,In federal jail permanently,Account marked for deletion,_Whisper_,30,91,Highly competent Slayer,2/10/2023 7:02:55 PM,4/17/2023 10:31:50 AM,26,days,5/13/2023 5:00:32 AM
2880431,In federal jail permanently,Account marked for deletion,muttler,8,91,Rookie Scavenger,2/10/2023 9:50:45 PM,5/3/2023 3:02:48 PM,10,days,5/13/2023 5:00:32 AM
2880449,In federal jail permanently,Account marked for deletion,pickkle,7,91,Rookie Scavenger,2/10/2023 10:23:34 PM,5/3/2023 3:03:10 PM,10,days,5/13/2023 5:00:32 AM
2880479,In federal jail permanently,Account marked for deletion,PogU123,16,91,Average Outcast,2/10/2023 11:41:20 PM,5/6/2023 9:50:15 AM,7,days,5/13/2023 5:00:32 AM
2881599,In federal jail permanently,Automated Scripting,TINGGEL,17,88,Above average Trader,2/14/2023 4:20:46 AM,5/1/2023 2:07:00 AM,12,days,5/13/2023 5:00:32 AM
2882216,In federal jail permanently,Account marked for deletion,Brandon23,27,86,Veteran Avenger,2/16/2023 12:09:39 AM,4/21/2023 6:29:22 PM,21,days,5/13/2023 5:00:32 AM
2882509,In federal jail permanently,Account marked for deletion,Queenqueer,9,85,Novice Scavenger,2/16/2023 6:25:04 PM,5/6/2023 3:44:08 AM,7,days,5/13/2023 5:00:32 AM
2883725,In federal jail permanently,Account marked for deletion,Bunanna,3,82,Inexperienced Samaritan,2/19/2023 9:26:10 PM,4/21/2023 10:16:46 PM,21,days,5/13/2023 5:00:32 AM
2887941,In federal jail permanently,Account marked for deletion,Enella,16,72,Average Samaritan,3/2/2023 4:11:01 AM,5/6/2023 9:49:28 AM,7,days,5/13/2023 5:00:32 AM
2891148,In federal jail permanently,Automated Scripting,KENSHIN,15,64,Above average Trader,3/10/2023 4:28:16 AM,5/1/2023 2:08:07 AM,12,days,5/13/2023 5:00:32 AM
2891157,In federal jail permanently,Account marked for deletion,Atta_King,19,64,Above average Nudist,3/10/2023 4:54:41 AM,4/24/2023 8:46:03 AM,19,days,5/13/2023 5:00:32 AM
2892405,In federal jail permanently,Account marked for deletion,Doggo158,12,61,Below average Samaritan,3/12/2023 8:17:33 PM,5/6/2023 3:45:08 AM,7,days,5/13/2023 5:00:32 AM
2892478,In federal jail permanently,Account marked for deletion,-Menace,7,61,Below average Nudist,3/13/2023 3:17:33 AM,4/30/2023 8:18:40 PM,12,days,5/13/2023 5:00:32 AM
2892744,In federal jail permanently,Account marked for deletion,Pkinu,4,60,Inexperienced Boxer,3/14/2023 6:40:52 AM,5/8/2023 4:14:40 PM,4,days,5/13/2023 5:00:32 AM
2893140,In federal jail permanently,Account marked for deletion,MrAbuser,11,58,Below average Samaritan,3/15/2023 9:17:46 PM,5/6/2023 3:44:52 AM,7,days,5/13/2023 5:00:32 AM
2893377,In federal jail permanently,Multiple accounts,Phreaker,10,57,Rookie Antagonist,3/16/2023 8:34:30 PM,3/30/2023 5:14:05 PM,43,days,5/13/2023 5:00:32 AM
2893516,In federal jail permanently,Account marked for deletion,MechaLove,3,57,Inexperienced Nudist,3/17/2023 11:38:21 AM,4/25/2023 2:23:31 PM,18,days,5/13/2023 5:00:32 AM
2893629,In federal jail permanently,Account marked for deletion,armywife,10,56,Novice Accomplice,3/17/2023 8:18:42 PM,5/3/2023 11:54:40 PM,9,days,5/13/2023 5:00:32 AM
2894936,In federal jail permanently,Account marked for deletion,zookey,17,54,Below average Tycoon,3/19/2023 7:57:06 PM,5/8/2023 3:59:01 PM,4,days,5/13/2023 5:00:32 AM
2895271,In federal jail permanently,Account marked for deletion,GoldenSaint,6,54,Rookie Nudist,3/20/2023 8:50:05 AM,4/26/2023 3:42:25 PM,16,days,5/13/2023 5:00:32 AM
2895290,In federal jail permanently,Account marked for deletion,Cod3x,3,54,Beginner Samaritan,3/20/2023 9:16:20 AM,4/25/2023 2:22:23 PM,18,days,5/13/2023 5:00:32 AM
2895311,In federal jail permanently,Account marked for deletion,AgitoWilder,3,54,Beginner Nudist,3/20/2023 10:08:42 AM,4/21/2023 1:00:24 PM,22,days,5/13/2023 5:00:32 AM
2895402,In federal jail permanently,Account marked for deletion,Sygtial,4,54,Inexperienced Samaritan,3/20/2023 1:04:15 PM,4/25/2023 4:51:50 PM,17,days,5/13/2023 5:00:32 AM
2895422,In federal jail permanently,Account marked for deletion,MindlessSelf,3,54,Inexperienced Nudist,3/20/2023 1:30:35 PM,4/26/2023 10:40:03 AM,17,days,5/13/2023 5:00:32 AM
2895453,In federal jail permanently,Account marked for deletion,SuperHoly,3,54,Inexperienced Samaritan,3/20/2023 2:25:50 PM,4/25/2023 2:20:21 PM,18,days,5/13/2023 5:00:32 AM
2896049,In federal jail permanently,Account marked for deletion,HardShip,3,53,Inexperienced Nudist,3/21/2023 9:37:19 AM,4/20/2023 8:19:56 AM,23,days,5/13/2023 5:00:32 AM
2896175,In federal jail permanently,Multiple accounts,TdSTT,12,53,Below average Antagonist,3/21/2023 1:24:45 PM,4/26/2023 2:57:57 PM,17,days,5/13/2023 5:00:32 AM
2896665,In federal jail permanently,Account marked for deletion,Lara69,5,52,Beginner Hoarder,3/22/2023 7:10:52 AM,4/25/2023 4:52:40 PM,17,days,5/13/2023 5:00:32 AM
2896726,In federal jail permanently,Account marked for deletion,DropkickRover,3,52,Inexperienced Nudist,3/22/2023 9:17:55 AM,4/26/2023 10:40:24 AM,17,days,5/13/2023 5:00:32 AM
