Name,UID,Level,Faction,FID,State,Until,Friends,Enemies,Karma,ForumPosts,Details,Description,Date,Observed,Networth,Played,Stats
Nikkie123176,4137794,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nikkie124626,4113702,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nikkie75060,4120868,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nikkie799237,4096839,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nikkie968333,4134435,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NikkiP19,3862640,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,946741,3897,26
Niklaus,2585957,34,None,0,Federal,1875916800,3,12,20,85,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,22462689,724394,3858544
NikNakz,4488030,1,None,0,Federal,1875916800,30,2,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1421754,49526,176
nikobellicjojoe,1648304,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,54711,0,766
Nikolas_SaX,3908012,7,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,375129,10580,244
Nikoletta520967,4126709,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nikoletta683641,4151768,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nikolia275940,4128558,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nikolia714646,4149077,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nimichankun,2401447,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,702371,7719,0
nim_a,4356870,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,32915,3637,0
Nina17604,4103057,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nina586620,4120875,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Nina789503,4135411,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninako,4039381,2,None,0,Federal,1875916800,0,1,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,73531,960,0
Ninaq,3742662,6,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,26777901,7517,0
NinaWilliams,3800709,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,0
NineFox,4029840,9,None,0,Federal,1875916800,2,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,6264349,42322,0
Ninetta604320,4109676,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninetta634394,4114791,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninetta723514,4109067,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninetta905093,4122983,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninette635705,4127560,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninette958500,4125397,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninnetta131257,4096337,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninnetta472228,4140097,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Ninnette331906,4109039,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Ninnette629683,4126368,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Ninnette749554,4116619,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Ninnette787339,4124361,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Ninnette907150,4121944,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Ninon571248,4139643,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Ninon571377,4124600,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Ninon668928,4141677,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NintendoPugtato,3402484,8,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,5758001,42563,5796
nipiola231,3013491,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
nipiola235,3013587,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,430347,7771,1127
nippnap,4009154,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,766
Nirag,3911787,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,215160,13787,2382
Niravbihani18,3744411,7,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,20637009,11903,53173
Nirmanar,4111750,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,675,60,766
nirodh,4249169,1,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nirvana94,3398750,13,None,0,Federal,1875916800,1,0,0,3,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,200982861,334253,17302
nisanin,3771218,4,None,0,Federal,1875916800,14,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,25351542,5190,48
Nissa702273,4101882,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissa836881,4148278,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
NissanSilviaS15,4000320,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,152329,1200,144
Nisse137969,4096779,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissie552359,4146358,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissie886827,4107628,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissy123137,4138492,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissy18745,4129609,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissy203572,4152575,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissy318689,4096805,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissy368978,4139863,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissy481211,4129313,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nissy941630,4134133,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nistvan960,3738281,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,741,1273,8575
Nita264920,4104977,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nita499949,4132330,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nita737178,4137146,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
niubi,3925018,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,360,26
Nixam,3766534,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,60,766
Nixie197461,4101697,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nixie933600,4113372,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nixie9714,4125980,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nixons,4090790,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,925773,1020,754
Nizer23,4197124,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,22868407,2400,6607
njnjkkkkkjn,4474087,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
NLJordan,1853556,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,54907,0,766
NLJsnake,1853562,4,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,106051,1819,26
nmsc,2174624,14,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,2614824,39261,7882085
nmt176,1918741,26,None,0,Federal,1847145600,1,3,0,0,Account held until further notice,In federal jail temporarily,2026-09-17,1789632024,916151589,258259,281683
NnMmVVVVVVVVV,3012857,2,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,1758829,25865,5254
nnnnnnnnnnnnkl,3875644,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,60,766
NO-GAME_NO-LIFE,3842643,2,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,2074,119
Noahiscutr,3846571,2,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,257379,2871,119
noahsark,4116510,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,328986,600,0
noalarmyet,4418128,2,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,3611014,1473,0
Noami142568,4151765,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noami241042,4133980,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noami300079,4107449,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noa_Dark,1744787,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,54907,0,0
NobleBear,3045435,6,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,471488,8371,0
Noblelogic,3976018,6,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,933370,9461,0
NobleThighs,3753922,7,None,0,Federal,1875916800,0,0,0,1,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,293966,15740,0
Nobodyinneworld,4194546,4,None,0,Federal,1875916800,1,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,27125,5900,0
Nobrrihoka,3919513,3,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,292268,1800,0
Nocase,3763466,5,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,16099678,2002,0
Noccoll,2553683,10,None,0,Federal,1875916800,3,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,31475801,23458,28255
Noctyl_936,4063311,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,0,0,0
Noel281318,4123799,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noelani76581,4130304,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noell117719,4139055,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noell544114,4146923,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noell786709,4147697,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noella59268,4112064,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noella996956,4133157,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noelle155853,4096263,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,0
Noelle710913,4130386,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Noellyn720994,4137638,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Noelyn216906,4141454,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Noelyn541747,4122395,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Noelyn869418,4121090,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Noemi613841,4140028,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Noemi647633,4130542,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nohiwi,4033050,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,60,766
Nola102964,4151913,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nola878114,4127847,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nolana591779,4121102,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nolana947565,4099360,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nolie670875,4127351,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nolie875558,4108087,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nolie927292,4140023,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nolnacs69,2402086,4,None,0,Federal,1875916800,2,1,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,3055348,21134,26
Nolones,4029567,1,None,0,Federal,1875916800,0,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nomi992916,4139868,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nomnom9473939,3764346,2,None,0,Federal,1875916800,2,0,0,0,Account marked for deletion,In federal jail permanently,2026-09-17,1789632024,115504,1098,119
Nona10528,4132965,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nona259059,4098820,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nona835886,4144992,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
Nonah35013,4109751,1,None,0,Federal,1875916800,0,0,0,0,Staff see notes,In federal jail permanently,2026-09-17,1789632024,750,0,766
