"name","level","state","details","desc","position","uid","date","toprint","faction","fid"
"AlaskanKingCrab",9,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3301989","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=3301989]AlaskanKingCrab [3301989][/url] - In federal jail permanently (Account marked for deletion)","The Four Twenty C-K-A",16503
"FRADM",22,"Federal","Multiple accounts","In federal jail for 13 days","Mafia","3239315","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=3239315]FRADM [3239315][/url] - In federal jail for 13 days (Multiple accounts)","EPIC Mafia",40959
"Monoe",21,"Federal","Multiple accounts","In federal jail for 6 days","Admin","3239314","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=3239314]Monoe [3239314][/url] - In federal jail for 6 days (Multiple accounts)","Ninja&#039;s Playground BRC",41259
"Abdnangus",42,"Federal","Account marked for deletion","In federal jail permanently","Officer","2833205","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=2833205]Abdnangus [2833205][/url] - In federal jail permanently (Account marked for deletion)","SevenWatt",43780
"Banchory",45,"Federal","Multiple accounts","In federal jail for 29 days","Officer","2863007","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=2863007]Banchory [2863007][/url] - In federal jail for 29 days (Multiple accounts)","SevenWatt",43780
"ZoeGamer",10,"Federal","Account marked for deletion","In federal jail permanently","Spartan","3283159","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=3283159]ZoeGamer [3283159][/url] - In federal jail permanently (Account marked for deletion)","Scantia Legion",48097
"EL_Chapo1301",7,"Federal","Multiple offences","In federal jail for 13 days","Co-leader","3233984","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=3233984]EL_Chapo1301 [3233984][/url] - In federal jail for 13 days (Multiple offences)","silver dawn mafia",51820
"El_CA",5,"Federal","Account sharing","In federal jail for 6 days","silver assassin","3282760","2024-05-24 02:00","[url=https://www.torn.com/profiles.php?XID=3282760]El_CA [3282760][/url] - In federal jail for 6 days (Account sharing)","silver dawn mafia",51820
"OsoreKira",20,"Federal","Multiple accounts","In federal jail for 7 days","Private","3234938","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3234938]OsoreKira [3234938][/url] - In federal jail for 7 days (Multiple accounts)","We Are Rising",15046
"billyloomis",1,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3304536","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3304536]billyloomis [3304536][/url] - In federal jail permanently (Account marked for deletion)","Undying Punks- Recruiting",21041
"Obyanks",5,"Federal","Account marked for deletion","In federal jail permanently","b","2926072","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=2926072]Obyanks [2926072][/url] - In federal jail permanently (Account marked for deletion)","IdkWhatToNameMyFaction",49389
"Kospki",10,"Federal","Account marked for deletion","In federal jail permanently","b","3069717","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3069717]Kospki [3069717][/url] - In federal jail permanently (Account marked for deletion)","IdkWhatToNameMyFaction",49389
"Comofaizer",3,"Federal","Account marked for deletion","In federal jail permanently","inner demon","3301205","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3301205]Comofaizer [3301205][/url] - In federal jail permanently (Account marked for deletion)","O&#039; Satan - Silencers &#039;O",49899
"PunyaPegangan",16,"Federal","Multiple accounts","In federal jail for 14 days","Eye of Panther","3268632","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3268632]PunyaPegangan [3268632][/url] - In federal jail for 14 days (Multiple accounts)","BPT",50396
"CherylValen",10,"Federal","Account marked for deletion","In federal jail permanently","Eye of Panther","3278559","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3278559]CherylValen [3278559][/url] - In federal jail permanently (Account marked for deletion)","BPT",50396
"ZenGhost06",19,"Federal","Account marked for deletion","In federal jail permanently","Terminator","2924500","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=2924500]ZenGhost06 [2924500][/url] - In federal jail permanently (Account marked for deletion)","MED EVIL",50900
"Shadow011",19,"Federal","Multiple Accounts","In federal jail for 7 days","Member","3204403","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3204403]Shadow011 [3204403][/url] - In federal jail for 7 days (Multiple Accounts)","The Bottomless Pit",51200
"Blitarbud",10,"Federal","Account marked for deletion","In federal jail permanently","Member","3246021","2024-05-24 16:23","[url=https://www.torn.com/profiles.php?XID=3246021]Blitarbud [3246021][/url] - In federal jail permanently (Account marked for deletion)","Legitimate Students",51555
"Joe-111",34,"Federal","Multiple accounts","In federal jail for 6 days","Agent","2831656","2024-05-25 02:00","[url=https://www.torn.com/profiles.php?XID=2831656]Joe-111 [2831656][/url] - In federal jail for 6 days (Multiple accounts)","S.C.A.R. - Outcasts",48077
"OsamaBin_Laden",3,"Federal","Multiple accounts","In federal jail for 6 days","Recruit","3305998","2024-05-27 02:00","[url=https://www.torn.com/profiles.php?XID=3305998]OsamaBin_Laden [3305998][/url] - In federal jail for 6 days (Multiple accounts)","Undying Punks- Recruiting",21041
"Icarusmrk",20,"Federal","Account marked for deletion","In federal jail permanently","Associate","3289049","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3289049]Icarusmrk [3289049][/url] - In federal jail permanently (Account marked for deletion)","Deja",9689
"Arsenite",14,"Federal","Account marked for deletion","In federal jail permanently","Recruit","3304089","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3304089]Arsenite [3304089][/url] - In federal jail permanently (Account marked for deletion)","Deja",9689
"Herman69",14,"Federal","Multiple accounts","In federal jail for 7 days","Civilian","3293773","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3293773]Herman69 [3293773][/url] - In federal jail for 7 days (Multiple accounts)","Torn Cinematic Universe",44390
"Markkio",17,"Federal","Multiple accounts","In federal jail for 7 days","Raven","3209181","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3209181]Markkio [3209181][/url] - In federal jail for 7 days (Multiple accounts)","Obscure -Recruiting-",49739
"Jasesardha",29,"Federal","Multiple accounts","In federal jail for 7 days","Leader","3068293","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3068293]Jasesardha [3068293][/url] - In federal jail for 7 days (Multiple accounts)","Wat Kai Tia",50511
"Arabic",18,"Federal","Multiple accounts","In federal jail for 7 days","Phra","3071690","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3071690]Arabic [3071690][/url] - In federal jail for 7 days (Multiple accounts)","Wat Kai Tia",50511
"Chadam1112",8,"Federal","Account marked for deletion","In federal jail permanently","Phra","3078761","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3078761]Chadam1112 [3078761][/url] - In federal jail permanently (Account marked for deletion)","Wat Kai Tia",50511
"Kurafuto",21,"Federal","Account marked for deletion","In federal jail permanently","Senpai","3258311","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3258311]Kurafuto [3258311][/url] - In federal jail permanently (Account marked for deletion)","Shadow_Garden",50660
"Zingerbix",23,"Federal","Multiple accounts","In federal jail for 7 days","Co-leader","3239790","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3239790]Zingerbix [3239790][/url] - In federal jail for 7 days (Multiple accounts)","Big Bad Boys",51513
"Iasdfghhhhhh",10,"Federal","Account marked for deletion","In federal jail permanently","Jr Bad Boy","3271720","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3271720]Iasdfghhhhhh [3271720][/url] - In federal jail permanently (Account marked for deletion)","Big Bad Boys",51513
"ZingerbixWifey",10,"Federal","Account marked for deletion","In federal jail permanently","Chaos Goose","3245141","2024-05-27 14:00","[url=https://www.torn.com/profiles.php?XID=3245141]ZingerbixWifey [3245141][/url] - In federal jail permanently (Account marked for deletion)","Goose Gang",51666
"mexiee29",37,"Federal","Multiple accounts","In federal jail for 6 days","Corporal","2168209","2024-05-28 02:00","[url=https://www.torn.com/profiles.php?XID=2168209]mexiee29 [2168209][/url] - In federal jail for 6 days (Multiple accounts)","The Fortunate Sons",39531
"Siv32",7,"Federal","Account marked for deletion","In federal jail permanently","Primordial","3224946","2024-05-28 02:00","[url=https://www.torn.com/profiles.php?XID=3224946]Siv32 [3224946][/url] - In federal jail permanently (Account marked for deletion)","Monarch Oscuridad",40518
"JDubXD",9,"Federal","Multiple accounts","In federal jail for 6 days","Junior Protector","3221030","2024-05-28 02:00","[url=https://www.torn.com/profiles.php?XID=3221030]JDubXD [3221030][/url] - In federal jail for 6 days (Multiple accounts)","Galaxy-----Gang",51125
"bmwaka12009",12,"Federal","Multiple accounts","In federal jail for 13 days","Leader","3094100","2024-05-28 02:00","[url=https://www.torn.com/profiles.php?XID=3094100]bmwaka12009 [3094100][/url] - In federal jail for 13 days (Multiple accounts)","The Republican Party",51284
"Maybezion",10,"Federal","Multiple accounts","In federal jail for 7 days","Member","2922594","2024-05-28 14:00","[url=https://www.torn.com/profiles.php?XID=2922594]Maybezion [2922594][/url] - In federal jail for 7 days (Multiple accounts)","RENEGADE FORCE",47893
"batmandabestfr",4,"Federal","Account marked for deletion","In federal jail permanently","Member","3303885","2024-05-28 14:00","[url=https://www.torn.com/profiles.php?XID=3303885]batmandabestfr [3303885][/url] - In federal jail permanently (Account marked for deletion)","John",51759
"LaterHater",66,"Federal","Multiple accounts","In federal jail for 6 days","Legionary","2474004","2024-05-29 08:34","[url=https://www.torn.com/profiles.php?XID=2474004]LaterHater [2474004][/url] - In federal jail for 6 days (Multiple accounts)","Spawtans",27554
"EliteShadow",18,"Federal","Multiple accounts","In federal jail for 6 days","Savior","3137565","2024-05-29 08:34","[url=https://www.torn.com/profiles.php?XID=3137565]EliteShadow [3137565][/url] - In federal jail for 6 days (Multiple accounts)","The Outpost",34247
"LOnGDonGS",24,"Federal","Multiple accounts","In federal jail for 6 days","Recruit","3195109","2024-05-29 08:34","[url=https://www.torn.com/profiles.php?XID=3195109]LOnGDonGS [3195109][/url] - In federal jail for 6 days (Multiple accounts)","THE TRUE GLADIATORS",51888
"John6969",28,"Federal","Account marked for deletion","In federal jail permanently","Leader","3205187","2024-05-29 08:34","[url=https://www.torn.com/profiles.php?XID=3205187]John6969 [3205187][/url] - In federal jail permanently (Account marked for deletion)","THE TRUE GLADIATORS",51888
"wesleys4812",5,"Federal","Multiple accounts","In federal jail for 7 days","associates","3303657","2024-05-29 14:00","[url=https://www.torn.com/profiles.php?XID=3303657]wesleys4812 [3303657][/url] - In federal jail for 7 days (Multiple accounts)","Belloazzurro Family",38511
"Supercrow",15,"Federal","Account marked for deletion","In federal jail permanently","Yellow Clown","1832677","2024-05-29 14:00","[url=https://www.torn.com/profiles.php?XID=1832677]Supercrow [1832677][/url] - In federal jail permanently (Account marked for deletion)","Pennywise Clown Posse",40774
"CanadianClub",17,"Federal","Multiple Accounts","In federal jail for 7 days","Soldier","3001429","2024-05-29 14:00","[url=https://www.torn.com/profiles.php?XID=3001429]CanadianClub [3001429][/url] - In federal jail for 7 days (Multiple Accounts)","Home Base",48707
"Krounose",20,"Federal","Multiple accounts","In federal jail for 7 days","Leader","2935512","2024-05-29 14:00","[url=https://www.torn.com/profiles.php?XID=2935512]Krounose [2935512][/url] - In federal jail for 7 days (Multiple accounts)","Terra Gate",50084
"Dreyya",6,"Federal","Account marked for deletion","In federal jail permanently","Reservoir Dog","2939071","2024-05-29 14:00","[url=https://www.torn.com/profiles.php?XID=2939071]Dreyya [2939071][/url] - In federal jail permanently (Account marked for deletion)","Terra Gate",50084
"Adendrill",15,"Federal","Account marked for deletion","In federal jail permanently","Fold Knight","2942270","2024-05-29 14:00","[url=https://www.torn.com/profiles.php?XID=2942270]Adendrill [2942270][/url] - In federal jail permanently (Account marked for deletion)","Terra Gate",50084
"Janko13q",19,"Federal","Multiple Accounts","In federal jail for 7 days","Jobber","2620257","2024-05-29 14:00","[url=https://www.torn.com/profiles.php?XID=2620257]Janko13q [2620257][/url] - In federal jail for 7 days (Multiple Accounts)","NWO'94",51669
"Cloen",29,"Federal","Account marked for deletion","In federal jail permanently","Soarers","3193760","2024-05-30 02:00","[url=https://www.torn.com/profiles.php?XID=3193760]Cloen [3193760][/url] - In federal jail permanently (Account marked for deletion)","Voodoo",37093
"zindo6",15,"Federal","Multiple accounts","In federal jail for 6 days","Recruit","3255462","2024-05-30 02:00","[url=https://www.torn.com/profiles.php?XID=3255462]zindo6 [3255462][/url] - In federal jail for 6 days (Multiple accounts)","Clockwork Orange",44865
"sarahh1",2,"Federal","Account marked for deletion","In federal jail permanently","Death Dealer L1","3301810","2024-05-30 02:00","[url=https://www.torn.com/profiles.php?XID=3301810]sarahh1 [3301810][/url] - In federal jail permanently (Account marked for deletion)","The Revenant Reserve",48140
