"faction","stat","name","level","total","side","activity","id","update","fid"
"The Box","760.2k","AIguem",17,760203,"CRyPTo",0.382,2857221,1718442382.106,7818
"The Box","1.16m","coffindancememe",18,1156370,"CRyPTo",0.28,2858887,1717103221.09932,7818
"The Box","128.35k","Kaiden86",31,128350,"CRyPTo",0.22,2882079,1717362412.99191,7818
"The Box","53.42m","Blastoise",58,53424182,"CRyPTo",1.214,2882589,1718442382.106,7818
"The Box","101.28m","Pinf",49,101275941,"CRyPTo",0.374,2883800,1718442382.106,7818
"The Box","245.33k","Lokisora",15,245331,"CRyPTo",0.201,2901827,1716325591.7635,7818
"The Box","983.56k","Qu1et",31,983557,"CRyPTo",0.091,2946418,1718744807.10811,7818
"The Box","262.7k","Arcnight",22,262698,"CRyPTo",0.239,2976232,1716973652.66914,7818
"The Box","6.19k","Raunch",29,6186,"CRyPTo",0.263,3028807,1718442382.106,7818
"The Box","6.19m","MelodyIsSweet",37,6187547,"CRyPTo",0.486,3041057,1717751225.31149,7818
"The Box","419.31k","Wurt",34,419309,"CRyPTo",0.599,3068713,1718442382.106,7818
"The Box","18.28k","Brian256",16,18278,"CRyPTo",0.062,3106904,1717449225.68708,7818
"The Box","23.8k","Vilantra",23,23803,"CRyPTo",0.249,3199257,1716757600.69671,7818
"The Box","86.14k","OcalaSam",27,86141,"CRyPTo",0.796,3206767,1717751225.31149,7818
"The Box","1.64k","maggda",15,1636,"CRyPTo",0.306,3237830,1717103221.09932,7818
"The Box","19.42k","Faith7",14,19420,"CRyPTo",0.359,3277624,1716930438.83649,7818
"The Box","8.12b","Drew",100,8123893610,"CRyPTo",0.473,1801731,1718874388.64975,7818
"The Box","1.75b","Crimtane",84,1750193738,"CRyPTo",0.104,1877911,1718874388.64975,7818
"The Box","11.29m","Pain_for_pay",24,11290659,"CRyPTo",0.595,2365606,1718874388.64975,7818
"The Box","21.12k","KingMaestro",25,21117,"CRyPTo",0.591,3153141,1718874388.64975,7818
"The Brotherhood of Battle","22.23k","Dmofficial",19,22226,"Other",0.259,2239041,1718658387.53749,8795
"The Brotherhood of Battle","10.53m","EmielMaree",61,10534098,"Other",0.189,2420841,1716973652.66914,8795
"The Brotherhood of Battle","1.32m","-tamboo_tumboo-",31,1318394,"Other",0.224,2473617,1717362412.99191,8795
"The Brotherhood of Battle","32.57m","Cyasha",15,32573082,"Other",0.446,2488007,1717362412.99191,8795
"The Brotherhood of Battle","1.91b","Resto_Rogue",82,1905314056,"Other",1.081,2713731,1718615186.31814,8795
"The Brotherhood of Battle","1.53b","Goulding",79,1525756048,"Other",0.728,2726172,1718442382.106,8795
"The Brotherhood of Battle","2.02b","Little_Naz",15,2018267466,"Other",3.602,2728258,1716973652.66914,8795
"The Brotherhood of Battle","44.81m","NickiM",59,44810143,"Other",0.424,2728423,1718442382.106,8795
"The Brotherhood of Battle","264.17k","Chilli_7",25,264171,"Other",0.212,2773462,1718442382.106,8795
"The Brotherhood of Battle","871.57k","JekiGaming",28,871568,"Other",0.16,2827512,1717449225.68708,8795
"The Brotherhood of Battle","51.77k","Typou",16,51772,"Other",0.814,2879833,1718226386.9684,8795
"The Brotherhood of Battle","1.4m","Squeakz",32,1397763,"Other",0.459,3118806,1717275987.51412,8795
"The Brotherhood of Battle","1.54m","Jokenlive",42,1538181,"Other",1.1,3120126,1716757600.69671,8795
"The Brotherhood of Battle","54.7k","Kazper",25,54703,"Other",0.376,3121345,1716412000.37359,8795
"The Brotherhood of Battle","511.89k","Elanoir",35,511893,"Other",1.588,3122841,1717621592.49914,8795
"The Brotherhood of Battle","621.5k","Wawaxyz",33,621501,"Other",0.672,3141156,1717275987.51412,8795
"The Brotherhood of Battle","526.42k","Chunky6",35,526418,"Other",0.504,3142015,1717449225.68708,8795
"The Brotherhood of Battle","1.11m","Shubaz",38,1113533,"Other",4.227,3143036,1716930438.83649,8795
"The Brotherhood of Battle","171.25k","BjorkLesnar",32,171254,"Other",0.823,3179852,1717319204.46127,8795
"The Brotherhood of Battle","125.63k","RageKain",31,125634,"Other",0.503,3181026,1718615186.31814,8795
"The Brotherhood of Battle","861.55k","Alex783",38,861548,"Other",2.385,3181181,1718744807.10811,8795
"The Brotherhood of Battle","858.22k","Sparxy24",34,858222,"Other",0.915,3181348,1717103221.09932,8795
"The Brotherhood of Battle","782.98k","Mortisian",31,782975,"Other",0.752,3181441,1718442382.106,8795
"The Brotherhood of Battle","159.47k","Dapperficial",20,159474,"Other",0.199,3181762,1718442382.106,8795
"The Brotherhood of Battle","1.18m","Bubble77",38,1175294,"Other",3.511,3182038,1717319204.46127,8795
"The Brotherhood of Battle","418.15k","Neptunesminion",33,418146,"Other",2.93,3182164,1716325591.7635,8795
"The Brotherhood of Battle","972.24k","Yodosh",38,972235,"Other",0.42,3182458,1718442382.106,8795
"The Brotherhood of Battle","160.71k","evilsoft",32,160707,"Other",1.413,3184022,1717449225.68708,8795
"The Brotherhood of Battle","19.06k","KrazyKary",19,19062,"Other",0.416,3202515,1716844006.31174,8795
"The Brotherhood of Battle","7.59k","Jason3529",18,7587,"Other",0.153,3209278,1716541677.85069,8795
"The Brotherhood of Battle","143.02k","zachtheguy1",28,143018,"Other",0.353,3210933,1718442382.106,8795
"The Brotherhood of Battle","4.53k","pigeon150",13,4528,"Other",0.144,3211694,1716368796.20236,8795
"The Brotherhood of Battle","14.78k","Laquavius",15,14782,"Other",0.134,3211731,1717275987.51412,8795
"The Brotherhood of Battle","46.58k","Adamobius",26,46579,"Other",0.968,3211786,1717449225.68708,8795
"The Brotherhood of Battle","33.87k","SilentVigilant",24,33872,"Other",0.57,3212145,1716412000.37359,8795
"The Brotherhood of Battle","59.35k","Kev_died",25,59350,"Other",0.143,3215373,1718312841.16281,8795
"The Brotherhood of Battle","157.88k","spitfire92",20,157879,"Other",1.295,3216687,1717664789.64243,8795
"The Brotherhood of Battle","20.72k","HummusMound",20,20720,"Other",0.219,3223247,1718615186.31814,8795
"The Brotherhood of Battle","82.76k","sandwich12412",22,82765,"Other",0.411,3224488,1717319204.46127,8795
"The Brotherhood of Battle","110.01k","LostDev21",15,110006,"Other",0.509,3225160,1718442382.106,8795
"The Brotherhood of Battle","8.8k","_JanTheMan_",19,8804,"Other",0.158,3229629,1718528780.64238,8795
"The Brotherhood of Battle","5.79k","tubbers",15,5788,"Other",0.601,3245027,1717449225.68708,8795
"The Brotherhood of Battle","7.28k","rightwright",18,7276,"Other",0.297,3247492,1718442382.106,8795
"The Brotherhood of Battle","35.37k","Scabbers",20,35371,"Other",0.402,3248835,1718442382.106,8795
"The Brotherhood of Battle","39.62k","Sycthe1",21,39619,"Other",1.242,3248838,1716541677.85069,8795
"The Brotherhood of Battle","2.34k","MagnusBane1903",16,2336,"Other",2.204,3270527,1716541677.85069,8795
"The Brotherhood of Battle","1.6k","anglegrinder",9,1604,"Other",0.31,3272539,1716368796.20236,8795
"The Brotherhood of Battle","9.03k","Xchairzard",9,9029,"Other",0.804,3272615,1716368796.20236,8795
"The Brotherhood of Battle","26","Unconscious",9,26,"Other",0.219,3288638,1718442382.106,8795
"The Brotherhood of Battle","34.97k","Papiontoppy",20,34966,"Other",4.688,3288730,1718442382.106,8795
"The Brotherhood of Battle","7.47k","sotuqwe",13,7468,"Other",0.281,3288858,1718442382.106,8795
"The Brotherhood of Battle","13.72k","GoldenGoose96",11,13721,"Other",0.569,3293270,1718442382.106,8795
"The Brotherhood of Battle","35","absractegg",6,35,"Other",0.25,3293702,1718442382.106,8795
"The Brotherhood of Battle","372","JumanneStruggle",5,372,"Other",0.248,3316436,1717751225.31149,8795
"The Brotherhood of Battle","117","Mocha_Yunnba",5,117,"Other",0.312,3316447,1717794442.90018,8795
"The Brotherhood of Battle","372","MosCraciun",3,372,"Other",0.096,3317406,1717751225.31149,8795
"The Brotherhood of Battle","766","fjordling",3,766,"Other",0.021,3317544,1717751225.31149,8795
"The Brotherhood of Battle","766","HectorWhite",3,766,"Other",0.063,3317748,1717751225.31149,8795
"The Brotherhood of Battle","766","DasPookieBear",3,766,"Other",0.202,3317751,1717751225.31149,8795
"The Brotherhood of Battle","372","Dark0411",3,372,"Other",0.112,3317898,1717751225.31149,8795
"The Brotherhood of Battle","117","TheFredrico",3,117,"Other",0.078,3318356,1717751225.31149,8795
"The Brotherhood of Battle","28","schmoof",1,28,"Other",0.013,3318443,1718744807.10811,8795
"The Brotherhood of Battle","766","Aungheinkyaw",4,766,"Other",0.176,3329088,1718787987.99409,8795
"The Brotherhood of Battle","766","Bozakk",1,766,"Other",0.002,3329493,1718744807.10811,8795
"The Brotherhood of Battle","919.73k","luixxx",35,919726,"Other",1.322,3120285,1718874388.64975,8795
"The Brotherhood of Battle","110.81k","Floofypoof",29,110807,"Other",0.177,3183676,1718874388.64975,8795
"The Browncoats","21.61m","xgolf",52,21609736,"RoD",0.023,1635901,1718442382.106,40905
"The Browncoats","623.55m","avocadoranch",64,623552555,"RoD",0.191,1861846,1717837588.82962,40905
"The Browncoats","369.72m","Delray",61,369720462,"RoD",1.394,1975314,1717319204.46127,40905
"The Browncoats","24.32m","Trypn0delic",50,24322248,"RoD",0.529,2034547,1716757600.69671,40905
"The Browncoats","4.88m","mewwie",50,4878228,"RoD",0.027,2165156,1716757600.69671,40905
"The Browncoats","522.75m","zordork",86,522745401,"RoD",0.217,2166192,1717837588.82962,40905
"The Browncoats","399.16m","barthenol",53,399158613,"RoD",0.079,2178734,1717967205.0065,40905
"The Browncoats","120.03m","Tovaa",30,120025546,"RoD",0.838,2182220,1718442382.106,40905
"The Browncoats","4.58m","JD22",39,4580355,"RoD",0.047,2220438,1717103221.09932,40905
"The Browncoats","735.23k","Jim_Bourbon",30,735234,"RoD",0.35,2227351,1716757600.69671,40905
"The Browncoats","10.41m","AllahSnackbar",42,10406316,"RoD",0.175,2372304,1716541677.85069,40905
"The Browncoats","7.91k","Geekatron",13,7908,"RoD",1.44,2428102,1718053675.45723,40905
"The Browncoats","67.73m","N1XH3X",54,67727928,"RoD",0.523,2471829,1716412000.37359,40905
"The Browncoats","1.96b","MrHush",69,1962632080,"RoD",0.541,2524230,1716973652.66914,40905
"The Browncoats","8.8m","Hakeir",31,8800603,"RoD",0.11,2553578,1717664789.64243,40905
"The Browncoats","1.06m","huzaz",42,1059805,"RoD",0.178,2565188,1718615186.31814,40905
"The Browncoats","186.34k","Kalz",21,186344,"RoD",0.939,2567607,1718053675.45723,40905
"The Browncoats","98.52m","MJ401",50,98522547,"RoD",0.13,2621559,1717103221.09932,40905
"The Browncoats","38.47k","mynameis002",21,38472,"RoD",0.019,2665527,1717275987.51412,40905
"The Browncoats","937.02k","BushidoX",41,937024,"RoD",0.169,2682771,1718528780.64238,40905
"The Browncoats","626.51k","Harpz",30,626514,"RoD",0.078,2761374,1717751225.31149,40905
"The Browncoats","4.55m","MaryTheHobbit",31,4554038,"RoD",1.245,2775507,1717449225.68708,40905
"The Browncoats","113.21k","sir_mikhail",20,113208,"RoD",0.297,2783914,1716757600.69671,40905
"The Browncoats","2.43m","Haderach",52,2434621,"RoD",0.301,2797553,1718010465.83339,40905
"The Browncoats","141.97k","sharekhan",32,141967,"RoD",0.211,2808923,1718442382.106,40905
"The Browncoats","6.68m","LoveSuju",45,6676721,"RoD",1.14,2810076,1717319204.46127,40905
"The Browncoats","67.1k","LoneWolf31",25,67099,"RoD",0.043,2813448,1718744807.10811,40905
"The Browncoats","312.95m","soddgeir",68,312947009,"RoD",0.57,2813953,1716714382.81286,40905
"The Browncoats","57.79m","Wolfger",60,57785472,"RoD",1.131,2838255,1717621592.49914,40905
"The Browncoats","16.13m","Trynn",51,16130642,"RoD",0.343,2857163,1718442382.106,40905
"The Browncoats","325.24k","Faoil",41,325243,"RoD",0.408,2862008,1718442382.106,40905
"The Browncoats","236.17k","oldy1972",33,236166,"RoD",0.316,2917626,1716973652.66914,40905
"The Browncoats","535.68k","Orcalcos",30,535681,"RoD",0.225,2920325,1717362412.99191,40905
"The Browncoats","17.59k","BonzoJones",21,17589,"RoD",0.028,2923270,1716757600.69671,40905
"The Browncoats","70.12k","Quackss",31,70119,"RoD",0.696,2924035,1718528780.64238,40905
"The Browncoats","568.22k","NWTD",25,568218,"RoD",0.258,2970282,1716973652.66914,40905
"The Browncoats","20.07k","thefirstrule",16,20068,"RoD",0.133,3172691,1716757600.69671,40905
"The Collective BootCamp","53.7m","CloudFFVII-",63,53698461,"RoD",0.057,6268,1718442382.106,7935
"The Collective BootCamp","731.09m","Neeks",77,731091025,"RoD",0.067,23918,1718615186.31814,7935
"The Collective BootCamp","267.97m","SirMcLovin",63,267972527,"RoD",0.36,46968,1716757600.69671,7935
"The Collective BootCamp","8.41b","Ikadye_Eto",90,8411484421,"RoD",0.158,237973,1716757600.69671,7935
"The Collective BootCamp","2.44b","Razed",81,2440772140,"RoD",0.576,258049,1717362412.99191,7935
"The Collective BootCamp","175.19m","Liammmmmm",70,175190096,"RoD",0.081,305983,1718744807.10811,7935
"The Collective BootCamp","843.28m","Carter",80,843278547,"RoD",0.036,331531,1716541677.85069,7935
"The Collective BootCamp","4.65b","Walkon",97,4647785629,"RoD",0.73,357016,1717837588.82962,7935
"The Collective BootCamp","305.61m","300Spartas",63,305613392,"RoD",0.108,441643,1716757600.69671,7935
"The Collective BootCamp","1.34b","ThePlug",70,1344587368,"RoD",0.455,462899,1718442382.106,7935
"The Collective BootCamp","1.72b","TTYLBoy",80,1718876099,"RoD",0.543,592013,1717319204.46127,7935
"The Collective BootCamp","1.35b","MenaceLord",75,1350601659,"RoD",0.764,671061,1717103221.09932,7935
"The Collective BootCamp","2.98b","akorma",93,2979841436,"RoD",0.076,837969,1718615186.31814,7935
"The Collective BootCamp","210.82m","Pim",61,210824281,"RoD",0.131,898699,1716627989.10529,7935
"The Collective BootCamp","2.89b","Aussie_Rob",94,2891615231,"RoD",1.535,910409,1718744807.10811,7935
"The Collective BootCamp","344.57m","Fatass",74,344568462,"RoD",0.05,927445,1716541677.85069,7935
"The Collective BootCamp","1.19m","Lalley",45,1189756,"RoD",0.529,929090,1717449225.68708,7935
"The Collective BootCamp","14.17m","MsVeronica",40,14170221,"RoD",0.351,1086176,1716412000.37359,7935
"The Collective BootCamp","89.18m","Syphilis",58,89182611,"RoD",0.369,1151466,1717751225.31149,7935
"The Collective BootCamp","36.07m","-Witcher-",41,36067322,"RoD",0.028,1199521,1718442382.106,7935
"The Collective BootCamp","16.42m","420",26,16424010,"RoD",0.249,1291954,1717664789.64243,7935
"The Collective BootCamp","850.56m","Tols",69,850559042,"RoD",0.757,1348866,1717103221.09932,7935
"The Collective BootCamp","2.12b","Gokuluffy",81,2115887211,"RoD",0.227,1430670,1717362412.99191,7935
"The Collective BootCamp","223.71m","r0m30",71,223710258,"RoD",0.066,1467320,1718744807.10811,7935
"The Collective BootCamp","57.46m","matthew1h",52,57460324,"RoD",0.171,1606762,1716541677.85069,7935
"The Collective BootCamp","1.06b","ryan1987",80,1056754825,"RoD",0.377,1693140,1717837588.82962,7935
"The Collective BootCamp","1.71b","Stret",77,1711238077,"RoD",0.148,1702672,1718442382.106,7935
"The Collective BootCamp","1.67b","Gundula",97,1670377098,"RoD",0.251,1739851,1718442382.106,7935
"The Collective BootCamp","1.57b","-Liam",85,1567774737,"RoD",0.905,1837277,1718744807.10811,7935
"The Collective BootCamp","1.8b","Zeref_Dragneel",86,1800348009,"RoD",0.07,1841496,1716714382.81286,7935
"The Collective BootCamp","129.04m","wmza",64,129035448,"RoD",0.571,1916818,1717103221.09932,7935
"The Collective BootCamp","8.93b","EnglandsFinest",100,8925558277,"RoD",0.241,1925343,1716757600.69671,7935
"The Collective BootCamp","434.72m","Aaron",69,434720415,"RoD",0.961,1927408,1718615186.31814,7935
"The Collective BootCamp","335.57m","Vosper",56,335566325,"RoD",0.323,1941418,1716541677.85069,7935
"The Collective BootCamp","1.66b","Switchblade",90,1656733296,"RoD",0.545,1947068,1716930438.83649,7935
"The Collective BootCamp","906.97m","SPENNY-SATANIST",84,906970851,"RoD",1.392,1952642,1718528780.64238,7935
"The Collective BootCamp","265.83m","pizzaCutter",52,265826049,"RoD",0.638,1973762,1716541677.85069,7935
"The Collective BootCamp","2.29b","TAX-EVADER",78,2290858834,"RoD",0.138,2000903,1718615186.31814,7935
"The Collective BootCamp","1.97b","monggi",78,1968815262,"RoD",0.308,2012844,1716930438.83649,7935
"The Collective BootCamp","89.64m","Tarick",50,89638841,"RoD",0.474,2026790,1718485587.75767,7935
"The Collective BootCamp","1.06b","--CHaRLiE--",78,1062639261,"RoD",1.374,2028160,1717449225.68708,7935
"The Collective BootCamp","1.16b","Nug",69,1164258230,"RoD",0.077,2070729,1717491990.29533,7935
"The Collective BootCamp","565.28k","thiccnick",30,565281,"RoD",0.016,2103413,1717967205.0065,7935
"The Collective BootCamp","12.29m","Noobus_Anubis",41,12289518,"RoD",0.064,2106249,1718485587.75767,7935
"The Collective BootCamp","39.86m","Ascula",44,39863554,"RoD",0.674,2119207,1717491990.29533,7935
"The Collective BootCamp","119.05m","StoraZ",61,119046589,"RoD",0.287,2130818,1716757600.69671,7935
"The Collective BootCamp","445.1m","orbanrobert001",83,445102216,"RoD",0.644,2144336,1716541677.85069,7935
"The Collective BootCamp","254.27m","angryshark1122",41,254270659,"RoD",0.144,2161253,1716412000.37359,7935
"The Collective BootCamp","1.14b","Mightybean",68,1140192149,"RoD",0.08,2171301,1717449225.68708,7935
"The Collective BootCamp","180.12m","NOSCRUBS",70,180120151,"RoD",0.066,2196371,1716757600.69671,7935
"The Collective BootCamp","723.17m","Roger_Rabbit87",56,723166054,"RoD",0.144,2202792,1717621592.49914,7935
"The Collective BootCamp","179.33m","DocRobyn",50,179325853,"RoD",0.315,2222234,1717837588.82962,7935
"The Collective BootCamp","1.21m","Bukaj",52,1212909,"RoD",0.159,2239906,1718442382.106,7935
"The Collective BootCamp","423.43m","Ravin1752",53,423433296,"RoD",0.32,2243305,1718442382.106,7935
"The Collective BootCamp","4.27m","Byskata",44,4270689,"RoD",1.465,2258264,1718615186.31814,7935
"The Collective BootCamp","2.64b","DARK-TEMPLAR",99,2637936439,"RoD",1.846,2315109,1716973652.66914,7935
"The Collective BootCamp","874.34m","Marijuana",90,874343880,"RoD",1.061,2400689,1716325591.7635,7935
"The Collective BootCamp","466.92m","Zarcia",80,466915655,"RoD",0.328,2436269,1717362412.99191,7935
"The Collective BootCamp","9.75m","JamesBond",64,9754960,"RoD",0.139,2459564,1718442382.106,7935
"The Collective BootCamp","14.55m","Shadycun1",54,14546540,"RoD",0.052,2475304,1716541677.85069,7935
"The Collective BootCamp","674.91m","IceryD000d",70,674914397,"RoD",0.617,2505041,1717103221.09932,7935
"The Collective BootCamp","276.46m","Gunigugu",68,276459714,"RoD",0.182,2538000,1716930438.83649,7935
"The Collective BootCamp","1.1b","GardenCenter",81,1100128744,"RoD",0.364,2538567,1716541677.85069,7935
"The Collective BootCamp","1.35m","_Gunther_",43,1353665,"RoD",0.359,2583873,1717449225.68708,7935
"The Collective BootCamp","227.54m","Brina1396",49,227540163,"RoD",0.032,2605427,1716541677.85069,7935
"The Collective BootCamp","365.09m","Gyorn",50,365090553,"RoD",0.939,2605754,1718442382.106,7935
"The Collective BootCamp","51.21m","Maxim503",20,51210832,"RoD",0.128,2608257,1718442382.106,7935
"The Collective BootCamp","308.97k","ZaHybrid",30,308968,"RoD",0.171,2644164,1718140032.05234,7935
"The Collective BootCamp","448.47k","Wespe",25,448471,"RoD",0.119,2676713,1717103221.09932,7935
"The Collective BootCamp","7.13m","Shortan",46,7129569,"RoD",0.371,2692887,1717275987.51412,7935
"The Collective BootCamp","643.25m","Berkay16",45,643248177,"RoD",0.093,2701720,1717837588.82962,7935
"The Collective BootCamp","39.17m","HB45",50,39165785,"RoD",0.159,2707418,1718442382.106,7935
"The Collective BootCamp","2.92b","P-BLOCK_CAMBO",92,2919588061,"RoD",0.833,2713189,1718744807.10811,7935
"The Collective BootCamp","40.04m","Dunkern",60,40044559,"RoD",1.04,2719660,1718528780.64238,7935
"The Collective BootCamp","1.47m","Zeerex23",34,1466909,"RoD",0.192,2772342,1718140032.05234,7935
"The Collective BootCamp","1.36m","RisingPheonix",31,1364424,"RoD",0.124,2821523,1718442382.106,7935
"The Collective BootCamp","368.18m","Pontah",50,368183156,"RoD",0.401,2844537,1717449225.68708,7935
"The Collective BootCamp","1.36m","Bruce_Leethal",42,1355141,"RoD",0.076,2870748,1717449225.68708,7935
"The Collective BootCamp","104.75k","Mohamed77",35,104752,"RoD",0.438,2920471,1716757600.69671,7935
"The Collective BootCamp","2.52m","Freshmentality",50,2519307,"RoD",2.782,2954019,1716757600.69671,7935
"The Collective BootCamp","94.84k","Coops27",35,94836,"RoD",0.557,3134449,1716325591.7635,7935
